month,tasmin,year,country,iso3,season
Jun,22.8,2010,Philippines,PHL,summer
Jul,22.0,2010,Philippines,PHL,summer
Aug,21.9,2010,Philippines,PHL,summer
Sep,21.5,2010,Philippines,PHL,autumn
Oct,21.5,2010,Philippines,PHL,autumn
Nov,21.4,2010,Philippines,PHL,autumn
Dec,21.0,2010,Philippines,PHL,winter
Jan,19.6,2011,Philippines,PHL,winter
Feb,20.1,2011,Philippines,PHL,winter
Mar,20.8,2011,Philippines,PHL,spring
Apr,21.6,2011,Philippines,PHL,spring
May,22.2,2011,Philippines,PHL,spring
Jun,22.4,2011,Philippines,PHL,summer
Jul,22.0,2011,Philippines,PHL,summer
Aug,22.3,2011,Philippines,PHL,summer
Sep,22.2,2011,Philippines,PHL,autumn
Oct,22.0,2011,Philippines,PHL,autumn
Nov,22.0,2011,Philippines,PHL,autumn
Dec,21.9,2011,Philippines,PHL,winter
Jan,21.1,2012,Philippines,PHL,winter
Feb,21.1,2012,Philippines,PHL,winter
Mar,20.4,2012,Philippines,PHL,spring
Apr,22.4,2012,Philippines,PHL,spring
May,22.8,2012,Philippines,PHL,spring
Jun,22.8,2012,Philippines,PHL,summer
Jul,22.0,2012,Philippines,PHL,summer
Aug,22.0,2012,Philippines,PHL,summer
Sep,21.9,2012,Philippines,PHL,autumn
Oct,21.9,2012,Philippines,PHL,autumn
Nov,21.7,2012,Philippines,PHL,autumn
Dec,21.7,2012,Philippines,PHL,winter
Jan,21.2,2013,Philippines,PHL,winter
Feb,21.3,2013,Philippines,PHL,winter
Mar,21.5,2013,Philippines,PHL,spring
Apr,22.5,2013,Philippines,PHL,spring
May,22.8,2013,Philippines,PHL,spring
Jun,22.3,2013,Philippines,PHL,summer
Jul,21.4,2013,Philippines,PHL,summer
Aug,21.9,2013,Philippines,PHL,summer
Sep,22.0,2013,Philippines,PHL,autumn
Oct,21.6,2013,Philippines,PHL,autumn
Nov,21.8,2013,Philippines,PHL,autumn
Dec,21.4,2013,Philippines,PHL,winter
Jan,19.9,2014,Philippines,PHL,winter
Feb,20.0,2014,Philippines,PHL,winter
Mar,20.9,2014,Philippines,PHL,spring
Apr,22.2,2014,Philippines,PHL,spring
May,22.9,2014,Philippines,PHL,spring
Jun,22.6,2014,Philippines,PHL,summer
Jul,22.3,2014,Philippines,PHL,summer
Aug,22.1,2014,Philippines,PHL,summer
Sep,21.9,2014,Philippines,PHL,autumn
Oct,21.5,2014,Philippines,PHL,autumn
Nov,21.7,2014,Philippines,PHL,autumn
Dec,21.3,2014,Philippines,PHL,winter
Jan,20.6,2015,Philippines,PHL,winter
Feb,20.2,2015,Philippines,PHL,winter
Mar,21.0,2015,Philippines,PHL,spring
Apr,22.0,2015,Philippines,PHL,spring
May,22.8,2015,Philippines,PHL,spring
Jun,22.4,2015,Philippines,PHL,summer
Jul,22.4,2015,Philippines,PHL,summer
Aug,22.3,2015,Philippines,PHL,summer
Sep,22.1,2015,Philippines,PHL,autumn
Oct,22.2,2015,Philippines,PHL,autumn
Nov,22.0,2015,Philippines,PHL,autumn
Dec,21.8,2015,Philippines,PHL,winter
Jan,21.2,2016,Philippines,PHL,winter
Feb,20.8,2016,Philippines,PHL,winter
Mar,21.7,2016,Philippines,PHL,spring
Apr,22.9,2016,Philippines,PHL,spring
May,23.3,2016,Philippines,PHL,spring
Jun,22.9,2016,Philippines,PHL,summer
Jul,22.5,2016,Philippines,PHL,summer
Aug,23.0,2016,Philippines,PHL,summer
Sep,22.6,2016,Philippines,PHL,autumn
Oct,22.6,2016,Philippines,PHL,autumn
Nov,22.0,2016,Philippines,PHL,autumn
Dec,22.2,2016,Philippines,PHL,winter
Jan,21.4,2017,Philippines,PHL,winter
Feb,20.8,2017,Philippines,PHL,winter
Mar,21.4,2017,Philippines,PHL,spring
Apr,22.2,2017,Philippines,PHL,spring
May,23.0,2017,Philippines,PHL,spring
Jun,21.9,2017,Philippines,PHL,summer
Jul,21.8,2017,Philippines,PHL,summer
Aug,22.3,2017,Philippines,PHL,summer
Sep,22.3,2017,Philippines,PHL,autumn
Oct,22.2,2017,Philippines,PHL,autumn
Nov,22.3,2017,Philippines,PHL,autumn
Dec,21.8,2017,Philippines,PHL,winter
Jan,21.2,2018,Philippines,PHL,winter
Feb,20.9,2018,Philippines,PHL,winter
Mar,21.2,2018,Philippines,PHL,spring
Apr,22.2,2018,Philippines,PHL,spring
May,22.8,2018,Philippines,PHL,spring
Jun,22.7,2018,Philippines,PHL,summer
Jul,22.5,2018,Philippines,PHL,summer
Aug,22.5,2018,Philippines,PHL,summer
Sep,22.4,2018,Philippines,PHL,autumn
Oct,21.8,2018,Philippines,PHL,autumn
Nov,21.9,2018,Philippines,PHL,autumn
Dec,22.0,2018,Philippines,PHL,winter
Jan,20.9,2019,Philippines,PHL,winter
Feb,20.2,2019,Philippines,PHL,winter
Mar,21.1,2019,Philippines,PHL,spring
Apr,22.6,2019,Philippines,PHL,spring
May,23.1,2019,Philippines,PHL,spring
Jun,23.4,2019,Philippines,PHL,summer
Jul,22.5,2019,Philippines,PHL,summer
Aug,22.6,2019,Philippines,PHL,summer
Sep,22.7,2019,Philippines,PHL,autumn
Oct,22.0,2019,Philippines,PHL,autumn
Nov,22.5,2019,Philippines,PHL,autumn
Dec,22.0,2019,Philippines,PHL,winter
Jan,21.5,2020,Philippines,PHL,winter
Feb,21.2,2020,Philippines,PHL,winter
Mar,21.8,2020,Philippines,PHL,spring
Apr,22.5,2020,Philippines,PHL,spring
May,23.7,2020,Philippines,PHL,spring
Jun,22.8,2020,Philippines,PHL,summer
Jul,22.4,2020,Philippines,PHL,summer
Aug,22.6,2020,Philippines,PHL,summer
Sep,22.6,2020,Philippines,PHL,autumn
Oct,21.3,2020,Philippines,PHL,autumn
Nov,22.6,2020,Philippines,PHL,autumn
Dec,22.2,2020,Philippines,PHL,winter
