month,tas,year,country,iso3,season
Jun,26.9,2010,Philippines,PHL,summer
Jul,26.0,2010,Philippines,PHL,summer
Aug,25.8,2010,Philippines,PHL,summer
Sep,25.9,2010,Philippines,PHL,autumn
Oct,25.4,2010,Philippines,PHL,autumn
Nov,25.3,2010,Philippines,PHL,autumn
Dec,24.8,2010,Philippines,PHL,winter
Jan,23.9,2011,Philippines,PHL,winter
Feb,24.5,2011,Philippines,PHL,winter
Mar,25.0,2011,Philippines,PHL,spring
Apr,26.2,2011,Philippines,PHL,spring
May,26.4,2011,Philippines,PHL,spring
Jun,26.3,2011,Philippines,PHL,summer
Jul,25.7,2011,Philippines,PHL,summer
Aug,26.1,2011,Philippines,PHL,summer
Sep,25.9,2011,Philippines,PHL,autumn
Oct,26.1,2011,Philippines,PHL,autumn
Nov,25.9,2011,Philippines,PHL,autumn
Dec,25.3,2011,Philippines,PHL,winter
Jan,25.1,2012,Philippines,PHL,winter
Feb,25.2,2012,Philippines,PHL,winter
Mar,25.3,2012,Philippines,PHL,spring
Apr,27.1,2012,Philippines,PHL,spring
May,27.3,2012,Philippines,PHL,spring
Jun,26.7,2012,Philippines,PHL,summer
Jul,25.7,2012,Philippines,PHL,summer
Aug,25.8,2012,Philippines,PHL,summer
Sep,25.6,2012,Philippines,PHL,autumn
Oct,25.9,2012,Philippines,PHL,autumn
Nov,25.8,2012,Philippines,PHL,autumn
Dec,25.7,2012,Philippines,PHL,winter
Jan,24.8,2013,Philippines,PHL,winter
Feb,25.4,2013,Philippines,PHL,winter
Mar,26.0,2013,Philippines,PHL,spring
Apr,27.1,2013,Philippines,PHL,spring
May,27.4,2013,Philippines,PHL,spring
Jun,26.6,2013,Philippines,PHL,summer
Jul,25.7,2013,Philippines,PHL,summer
Aug,25.8,2013,Philippines,PHL,summer
Sep,26.0,2013,Philippines,PHL,autumn
Oct,25.6,2013,Philippines,PHL,autumn
Nov,25.6,2013,Philippines,PHL,autumn
Dec,25.1,2013,Philippines,PHL,winter
Jan,23.6,2014,Philippines,PHL,winter
Feb,24.4,2014,Philippines,PHL,winter
Mar,25.4,2014,Philippines,PHL,spring
Apr,26.7,2014,Philippines,PHL,spring
May,27.5,2014,Philippines,PHL,spring
Jun,26.7,2014,Philippines,PHL,summer
Jul,26.1,2014,Philippines,PHL,summer
Aug,26.0,2014,Philippines,PHL,summer
Sep,25.8,2014,Philippines,PHL,autumn
Oct,25.9,2014,Philippines,PHL,autumn
Nov,26.0,2014,Philippines,PHL,autumn
Dec,25.1,2014,Philippines,PHL,winter
Jan,24.5,2015,Philippines,PHL,winter
Feb,24.7,2015,Philippines,PHL,winter
Mar,25.7,2015,Philippines,PHL,spring
Apr,26.8,2015,Philippines,PHL,spring
May,27.4,2015,Philippines,PHL,spring
Jun,26.7,2015,Philippines,PHL,summer
Jul,26.1,2015,Philippines,PHL,summer
Aug,26.1,2015,Philippines,PHL,summer
Sep,26.2,2015,Philippines,PHL,autumn
Oct,26.1,2015,Philippines,PHL,autumn
Nov,26.2,2015,Philippines,PHL,autumn
Dec,25.7,2015,Philippines,PHL,winter
Jan,25.5,2016,Philippines,PHL,winter
Feb,25.1,2016,Philippines,PHL,winter
Mar,26.2,2016,Philippines,PHL,spring
Apr,27.5,2016,Philippines,PHL,spring
May,27.8,2016,Philippines,PHL,spring
Jun,27.0,2016,Philippines,PHL,summer
Jul,26.5,2016,Philippines,PHL,summer
Aug,26.5,2016,Philippines,PHL,summer
Sep,26.4,2016,Philippines,PHL,autumn
Oct,26.2,2016,Philippines,PHL,autumn
Nov,25.7,2016,Philippines,PHL,autumn
Dec,25.7,2016,Philippines,PHL,winter
Jan,25.0,2017,Philippines,PHL,winter
Feb,24.7,2017,Philippines,PHL,winter
Mar,25.5,2017,Philippines,PHL,spring
Apr,26.7,2017,Philippines,PHL,spring
May,27.2,2017,Philippines,PHL,spring
Jun,26.1,2017,Philippines,PHL,summer
Jul,25.8,2017,Philippines,PHL,summer
Aug,26.2,2017,Philippines,PHL,summer
Sep,26.2,2017,Philippines,PHL,autumn
Oct,25.9,2017,Philippines,PHL,autumn
Nov,26.1,2017,Philippines,PHL,autumn
Dec,25.4,2017,Philippines,PHL,winter
Jan,24.8,2018,Philippines,PHL,winter
Feb,25.0,2018,Philippines,PHL,winter
Mar,26.0,2018,Philippines,PHL,spring
Apr,26.9,2018,Philippines,PHL,spring
May,27.4,2018,Philippines,PHL,spring
Jun,26.5,2018,Philippines,PHL,summer
Jul,26.2,2018,Philippines,PHL,summer
Aug,26.2,2018,Philippines,PHL,summer
Sep,26.4,2018,Philippines,PHL,autumn
Oct,26.1,2018,Philippines,PHL,autumn
Nov,26.0,2018,Philippines,PHL,autumn
Dec,25.7,2018,Philippines,PHL,winter
Jan,24.9,2019,Philippines,PHL,winter
Feb,24.9,2019,Philippines,PHL,winter
Mar,25.9,2019,Philippines,PHL,spring
Apr,27.1,2019,Philippines,PHL,spring
May,27.5,2019,Philippines,PHL,spring
Jun,27.3,2019,Philippines,PHL,summer
Jul,26.1,2019,Philippines,PHL,summer
Aug,26.1,2019,Philippines,PHL,summer
Sep,26.2,2019,Philippines,PHL,autumn
Oct,26.1,2019,Philippines,PHL,autumn
Nov,26.2,2019,Philippines,PHL,autumn
Dec,25.8,2019,Philippines,PHL,winter
Jan,25.5,2020,Philippines,PHL,winter
Feb,25.4,2020,Philippines,PHL,winter
Mar,26.1,2020,Philippines,PHL,spring
Apr,27.0,2020,Philippines,PHL,spring
May,27.7,2020,Philippines,PHL,spring
Jun,26.7,2020,Philippines,PHL,summer
Jul,26.4,2020,Philippines,PHL,summer
Aug,26.4,2020,Philippines,PHL,summer
Sep,26.7,2020,Philippines,PHL,autumn
Oct,25.5,2020,Philippines,PHL,autumn
Nov,26.2,2020,Philippines,PHL,autumn
Dec,26.0,2020,Philippines,PHL,winter
