Rainfall - (MM), Year, Statistics, Country, ISO3
24.8, 1954, Mar Average, Canada, CAN
27.3, 1954, Apr Average, Canada, CAN
32.3, 1954, May Average, Canada, CAN
47.7, 1954, Jun Average, Canada, CAN
56.3, 1954, Jul Average, Canada, CAN
58.0, 1954, Aug Average, Canada, CAN
49.9, 1954, Sep Average, Canada, CAN
36.4, 1954, Oct Average, Canada, CAN
36.0, 1954, Nov Average, Canada, CAN
32.0, 1954, Dec Average, Canada, CAN
27.1, 1955, Jan Average, Canada, CAN
22.3, 1955, Feb Average, Canada, CAN
30.0, 1955, Mar Average, Canada, CAN
23.8, 1955, Apr Average, Canada, CAN
31.1, 1955, May Average, Canada, CAN
39.3, 1955, Jun Average, Canada, CAN
58.4, 1955, Jul Average, Canada, CAN
48.0, 1955, Aug Average, Canada, CAN
42.7, 1955, Sep Average, Canada, CAN
42.4, 1955, Oct Average, Canada, CAN
38.3, 1955, Nov Average, Canada, CAN
29.9, 1955, Dec Average, Canada, CAN
29.4, 1956, Jan Average, Canada, CAN
26.9, 1956, Feb Average, Canada, CAN
23.2, 1956, Mar Average, Canada, CAN
19.1, 1956, Apr Average, Canada, CAN
26.9, 1956, May Average, Canada, CAN
50.8, 1956, Jun Average, Canada, CAN
55.4, 1956, Jul Average, Canada, CAN
54.4, 1956, Aug Average, Canada, CAN
41.9, 1956, Sep Average, Canada, CAN
35.9, 1956, Oct Average, Canada, CAN
33.5, 1956, Nov Average, Canada, CAN
33.6, 1956, Dec Average, Canada, CAN
20.1, 1957, Jan Average, Canada, CAN
22.9, 1957, Feb Average, Canada, CAN
22.6, 1957, Mar Average, Canada, CAN
22.0, 1957, Apr Average, Canada, CAN
25.4, 1957, May Average, Canada, CAN
48.7, 1957, Jun Average, Canada, CAN
61.8, 1957, Jul Average, Canada, CAN
50.7, 1957, Aug Average, Canada, CAN
45.0, 1957, Sep Average, Canada, CAN
34.2, 1957, Oct Average, Canada, CAN
38.9, 1957, Nov Average, Canada, CAN
36.1, 1957, Dec Average, Canada, CAN
30.5, 1958, Jan Average, Canada, CAN
27.4, 1958, Feb Average, Canada, CAN
19.5, 1958, Mar Average, Canada, CAN
24.9, 1958, Apr Average, Canada, CAN
27.6, 1958, May Average, Canada, CAN
41.1, 1958, Jun Average, Canada, CAN
49.8, 1958, Jul Average, Canada, CAN
56.0, 1958, Aug Average, Canada, CAN
50.8, 1958, Sep Average, Canada, CAN
35.8, 1958, Oct Average, Canada, CAN
38.5, 1958, Nov Average, Canada, CAN
32.4, 1958, Dec Average, Canada, CAN
30.6, 1959, Jan Average, Canada, CAN
19.5, 1959, Feb Average, Canada, CAN
24.2, 1959, Mar Average, Canada, CAN
22.6, 1959, Apr Average, Canada, CAN
31.3, 1959, May Average, Canada, CAN
47.6, 1959, Jun Average, Canada, CAN
52.7, 1959, Jul Average, Canada, CAN
60.9, 1959, Aug Average, Canada, CAN
50.9, 1959, Sep Average, Canada, CAN
47.0, 1959, Oct Average, Canada, CAN
42.4, 1959, Nov Average, Canada, CAN
29.6, 1959, Dec Average, Canada, CAN
25.8, 1960, Jan Average, Canada, CAN
28.5, 1960, Feb Average, Canada, CAN
22.7, 1960, Mar Average, Canada, CAN
24.2, 1960, Apr Average, Canada, CAN
33.2, 1960, May Average, Canada, CAN
46.1, 1960, Jun Average, Canada, CAN
54.3, 1960, Jul Average, Canada, CAN
59.2, 1960, Aug Average, Canada, CAN
43.4, 1960, Sep Average, Canada, CAN
41.1, 1960, Oct Average, Canada, CAN
35.0, 1960, Nov Average, Canada, CAN
28.0, 1960, Dec Average, Canada, CAN
23.6, 1961, Jan Average, Canada, CAN
26.6, 1961, Feb Average, Canada, CAN
24.8, 1961, Mar Average, Canada, CAN
23.3, 1961, Apr Average, Canada, CAN
30.0, 1961, May Average, Canada, CAN
43.4, 1961, Jun Average, Canada, CAN
54.0, 1961, Jul Average, Canada, CAN
46.8, 1961, Aug Average, Canada, CAN
48.3, 1961, Sep Average, Canada, CAN
44.8, 1961, Oct Average, Canada, CAN
34.0, 1961, Nov Average, Canada, CAN
32.9, 1961, Dec Average, Canada, CAN
32.7, 1962, Jan Average, Canada, CAN
20.1, 1962, Feb Average, Canada, CAN
22.3, 1962, Mar Average, Canada, CAN
24.5, 1962, Apr Average, Canada, CAN
31.0, 1962, May Average, Canada, CAN
48.1, 1962, Jun Average, Canada, CAN
60.8, 1962, Jul Average, Canada, CAN
57.7, 1962, Aug Average, Canada, CAN
44.8, 1962, Sep Average, Canada, CAN
36.9, 1962, Oct Average, Canada, CAN
35.2, 1962, Nov Average, Canada, CAN
33.7, 1962, Dec Average, Canada, CAN
28.1, 1963, Jan Average, Canada, CAN
27.5, 1963, Feb Average, Canada, CAN
24.0, 1963, Mar Average, Canada, CAN
24.8, 1963, Apr Average, Canada, CAN
26.9, 1963, May Average, Canada, CAN
47.4, 1963, Jun Average, Canada, CAN
64.9, 1963, Jul Average, Canada, CAN
53.4, 1963, Aug Average, Canada, CAN
45.4, 1963, Sep Average, Canada, CAN
34.5, 1963, Oct Average, Canada, CAN
43.1, 1963, Nov Average, Canada, CAN
30.1, 1963, Dec Average, Canada, CAN
30.7, 1964, Jan Average, Canada, CAN
23.1, 1964, Feb Average, Canada, CAN
25.9, 1964, Mar Average, Canada, CAN
24.9, 1964, Apr Average, Canada, CAN
34.7, 1964, May Average, Canada, CAN
47.6, 1964, Jun Average, Canada, CAN
57.0, 1964, Jul Average, Canada, CAN
58.3, 1964, Aug Average, Canada, CAN
48.5, 1964, Sep Average, Canada, CAN
35.1, 1964, Oct Average, Canada, CAN
34.5, 1964, Nov Average, Canada, CAN
31.5, 1964, Dec Average, Canada, CAN
30.3, 1965, Jan Average, Canada, CAN
31.0, 1965, Feb Average, Canada, CAN
16.9, 1965, Mar Average, Canada, CAN
20.6, 1965, Apr Average, Canada, CAN
34.1, 1965, May Average, Canada, CAN
48.1, 1965, Jun Average, Canada, CAN
56.1, 1965, Jul Average, Canada, CAN
56.2, 1965, Aug Average, Canada, CAN
46.5, 1965, Sep Average, Canada, CAN
41.5, 1965, Oct Average, Canada, CAN
37.3, 1965, Nov Average, Canada, CAN
28.1, 1965, Dec Average, Canada, CAN
29.1, 1966, Jan Average, Canada, CAN
18.4, 1966, Feb Average, Canada, CAN
26.9, 1966, Mar Average, Canada, CAN
21.5, 1966, Apr Average, Canada, CAN
29.0, 1966, May Average, Canada, CAN
45.1, 1966, Jun Average, Canada, CAN
59.9, 1966, Jul Average, Canada, CAN
59.2, 1966, Aug Average, Canada, CAN
41.6, 1966, Sep Average, Canada, CAN
46.0, 1966, Oct Average, Canada, CAN
42.0, 1966, Nov Average, Canada, CAN
32.1, 1966, Dec Average, Canada, CAN
30.2, 1967, Jan Average, Canada, CAN
24.7, 1967, Feb Average, Canada, CAN
24.2, 1967, Mar Average, Canada, CAN
21.1, 1967, Apr Average, Canada, CAN
27.9, 1967, May Average, Canada, CAN
39.3, 1967, Jun Average, Canada, CAN
58.8, 1967, Jul Average, Canada, CAN
48.2, 1967, Aug Average, Canada, CAN
45.1, 1967, Sep Average, Canada, CAN
46.7, 1967, Oct Average, Canada, CAN
34.3, 1967, Nov Average, Canada, CAN
34.3, 1967, Dec Average, Canada, CAN
29.6, 1968, Jan Average, Canada, CAN
22.4, 1968, Feb Average, Canada, CAN
26.4, 1968, Mar Average, Canada, CAN
25.3, 1968, Apr Average, Canada, CAN
26.6, 1968, May Average, Canada, CAN
46.3, 1968, Jun Average, Canada, CAN
58.6, 1968, Jul Average, Canada, CAN
54.8, 1968, Aug Average, Canada, CAN
50.5, 1968, Sep Average, Canada, CAN
48.6, 1968, Oct Average, Canada, CAN
32.8, 1968, Nov Average, Canada, CAN
34.1, 1968, Dec Average, Canada, CAN
30.3, 1969, Jan Average, Canada, CAN
19.0, 1969, Feb Average, Canada, CAN
19.8, 1969, Mar Average, Canada, CAN
23.5, 1969, Apr Average, Canada, CAN
30.0, 1969, May Average, Canada, CAN
41.1, 1969, Jun Average, Canada, CAN
56.1, 1969, Jul Average, Canada, CAN
59.5, 1969, Aug Average, Canada, CAN
49.2, 1969, Sep Average, Canada, CAN
35.0, 1969, Oct Average, Canada, CAN
41.3, 1969, Nov Average, Canada, CAN
31.7, 1969, Dec Average, Canada, CAN
23.3, 1970, Jan Average, Canada, CAN
20.8, 1970, Feb Average, Canada, CAN
23.0, 1970, Mar Average, Canada, CAN
23.2, 1970, Apr Average, Canada, CAN
32.8, 1970, May Average, Canada, CAN
49.3, 1970, Jun Average, Canada, CAN
55.6, 1970, Jul Average, Canada, CAN
53.1, 1970, Aug Average, Canada, CAN
50.0, 1970, Sep Average, Canada, CAN
40.8, 1970, Oct Average, Canada, CAN
32.4, 1970, Nov Average, Canada, CAN
30.2, 1970, Dec Average, Canada, CAN
33.2, 1971, Jan Average, Canada, CAN
24.8, 1971, Feb Average, Canada, CAN
26.7, 1971, Mar Average, Canada, CAN
23.5, 1971, Apr Average, Canada, CAN
27.5, 1971, May Average, Canada, CAN
48.2, 1971, Jun Average, Canada, CAN
57.7, 1971, Jul Average, Canada, CAN
53.8, 1971, Aug Average, Canada, CAN
50.0, 1971, Sep Average, Canada, CAN
43.2, 1971, Oct Average, Canada, CAN
37.7, 1971, Nov Average, Canada, CAN
32.6, 1971, Dec Average, Canada, CAN
28.4, 1972, Jan Average, Canada, CAN
29.3, 1972, Feb Average, Canada, CAN
32.6, 1972, Mar Average, Canada, CAN
22.2, 1972, Apr Average, Canada, CAN
27.9, 1972, May Average, Canada, CAN
49.8, 1972, Jun Average, Canada, CAN
55.7, 1972, Jul Average, Canada, CAN
53.2, 1972, Aug Average, Canada, CAN
51.3, 1972, Sep Average, Canada, CAN
39.2, 1972, Oct Average, Canada, CAN
30.1, 1972, Nov Average, Canada, CAN
32.3, 1972, Dec Average, Canada, CAN
26.3, 1973, Jan Average, Canada, CAN
22.8, 1973, Feb Average, Canada, CAN
23.8, 1973, Mar Average, Canada, CAN
26.9, 1973, Apr Average, Canada, CAN
29.8, 1973, May Average, Canada, CAN
53.2, 1973, Jun Average, Canada, CAN
55.2, 1973, Jul Average, Canada, CAN
61.4, 1973, Aug Average, Canada, CAN
47.1, 1973, Sep Average, Canada, CAN
40.2, 1973, Oct Average, Canada, CAN
40.4, 1973, Nov Average, Canada, CAN
34.5, 1973, Dec Average, Canada, CAN
32.4, 1974, Jan Average, Canada, CAN
24.3, 1974, Feb Average, Canada, CAN
29.0, 1974, Mar Average, Canada, CAN
27.1, 1974, Apr Average, Canada, CAN
36.9, 1974, May Average, Canada, CAN
46.2, 1974, Jun Average, Canada, CAN
60.8, 1974, Jul Average, Canada, CAN
58.5, 1974, Aug Average, Canada, CAN
44.1, 1974, Sep Average, Canada, CAN
40.5, 1974, Oct Average, Canada, CAN
31.6, 1974, Nov Average, Canada, CAN
32.2, 1974, Dec Average, Canada, CAN
28.7, 1975, Jan Average, Canada, CAN
19.9, 1975, Feb Average, Canada, CAN
26.3, 1975, Mar Average, Canada, CAN
25.8, 1975, Apr Average, Canada, CAN
28.7, 1975, May Average, Canada, CAN
49.6, 1975, Jun Average, Canada, CAN
58.1, 1975, Jul Average, Canada, CAN
60.4, 1975, Aug Average, Canada, CAN
42.6, 1975, Sep Average, Canada, CAN
41.5, 1975, Oct Average, Canada, CAN
40.6, 1975, Nov Average, Canada, CAN
34.9, 1975, Dec Average, Canada, CAN
30.4, 1976, Jan Average, Canada, CAN
26.1, 1976, Feb Average, Canada, CAN
28.3, 1976, Mar Average, Canada, CAN
25.0, 1976, Apr Average, Canada, CAN
34.5, 1976, May Average, Canada, CAN
51.7, 1976, Jun Average, Canada, CAN
60.5, 1976, Jul Average, Canada, CAN
58.7, 1976, Aug Average, Canada, CAN
40.3, 1976, Sep Average, Canada, CAN
37.2, 1976, Oct Average, Canada, CAN
27.0, 1976, Nov Average, Canada, CAN
35.3, 1976, Dec Average, Canada, CAN
28.8, 1977, Jan Average, Canada, CAN
22.6, 1977, Feb Average, Canada, CAN
26.3, 1977, Mar Average, Canada, CAN
22.2, 1977, Apr Average, Canada, CAN
40.4, 1977, May Average, Canada, CAN
46.1, 1977, Jun Average, Canada, CAN
60.1, 1977, Jul Average, Canada, CAN
52.3, 1977, Aug Average, Canada, CAN
47.5, 1977, Sep Average, Canada, CAN
39.6, 1977, Oct Average, Canada, CAN
39.8, 1977, Nov Average, Canada, CAN
31.1, 1977, Dec Average, Canada, CAN
26.5, 1978, Jan Average, Canada, CAN
15.4, 1978, Feb Average, Canada, CAN
22.7, 1978, Mar Average, Canada, CAN
26.2, 1978, Apr Average, Canada, CAN
34.1, 1978, May Average, Canada, CAN
47.3, 1978, Jun Average, Canada, CAN
58.9, 1978, Jul Average, Canada, CAN
63.8, 1978, Aug Average, Canada, CAN
50.0, 1978, Sep Average, Canada, CAN
39.7, 1978, Oct Average, Canada, CAN
34.6, 1978, Nov Average, Canada, CAN
29.7, 1978, Dec Average, Canada, CAN
24.0, 1979, Jan Average, Canada, CAN
24.6, 1979, Feb Average, Canada, CAN
29.6, 1979, Mar Average, Canada, CAN
27.3, 1979, Apr Average, Canada, CAN
37.9, 1979, May Average, Canada, CAN
47.2, 1979, Jun Average, Canada, CAN
58.2, 1979, Jul Average, Canada, CAN
55.6, 1979, Aug Average, Canada, CAN
49.3, 1979, Sep Average, Canada, CAN
43.0, 1979, Oct Average, Canada, CAN
30.3, 1979, Nov Average, Canada, CAN
32.1, 1979, Dec Average, Canada, CAN
27.4, 1980, Jan Average, Canada, CAN
18.8, 1980, Feb Average, Canada, CAN
25.4, 1980, Mar Average, Canada, CAN
23.8, 1980, Apr Average, Canada, CAN
32.1, 1980, May Average, Canada, CAN
48.5, 1980, Jun Average, Canada, CAN
60.5, 1980, Jul Average, Canada, CAN
62.9, 1980, Aug Average, Canada, CAN
56.7, 1980, Sep Average, Canada, CAN
39.2, 1980, Oct Average, Canada, CAN
35.0, 1980, Nov Average, Canada, CAN
38.5, 1980, Dec Average, Canada, CAN
22.5, 1981, Jan Average, Canada, CAN
24.8, 1981, Feb Average, Canada, CAN
22.0, 1981, Mar Average, Canada, CAN
31.5, 1981, Apr Average, Canada, CAN
33.7, 1981, May Average, Canada, CAN
54.9, 1981, Jun Average, Canada, CAN
55.2, 1981, Jul Average, Canada, CAN
49.9, 1981, Aug Average, Canada, CAN
52.2, 1981, Sep Average, Canada, CAN
49.7, 1981, Oct Average, Canada, CAN
34.1, 1981, Nov Average, Canada, CAN
29.1, 1981, Dec Average, Canada, CAN
36.4, 1982, Jan Average, Canada, CAN
23.2, 1982, Feb Average, Canada, CAN
25.7, 1982, Mar Average, Canada, CAN
26.6, 1982, Apr Average, Canada, CAN
31.6, 1982, May Average, Canada, CAN
45.0, 1982, Jun Average, Canada, CAN
61.7, 1982, Jul Average, Canada, CAN
58.1, 1982, Aug Average, Canada, CAN
52.8, 1982, Sep Average, Canada, CAN
40.7, 1982, Oct Average, Canada, CAN
33.3, 1982, Nov Average, Canada, CAN
29.9, 1982, Dec Average, Canada, CAN
27.1, 1983, Jan Average, Canada, CAN
22.3, 1983, Feb Average, Canada, CAN
28.8, 1983, Mar Average, Canada, CAN
28.2, 1983, Apr Average, Canada, CAN
33.7, 1983, May Average, Canada, CAN
48.1, 1983, Jun Average, Canada, CAN
64.7, 1983, Jul Average, Canada, CAN
49.9, 1983, Aug Average, Canada, CAN
53.5, 1983, Sep Average, Canada, CAN
38.5, 1983, Oct Average, Canada, CAN
40.1, 1983, Nov Average, Canada, CAN
28.1, 1983, Dec Average, Canada, CAN
27.4, 1984, Jan Average, Canada, CAN
24.8, 1984, Feb Average, Canada, CAN
23.3, 1984, Mar Average, Canada, CAN
22.8, 1984, Apr Average, Canada, CAN
39.3, 1984, May Average, Canada, CAN
57.3, 1984, Jun Average, Canada, CAN
57.7, 1984, Jul Average, Canada, CAN
56.3, 1984, Aug Average, Canada, CAN
48.3, 1984, Sep Average, Canada, CAN
45.8, 1984, Oct Average, Canada, CAN
35.4, 1984, Nov Average, Canada, CAN
30.8, 1984, Dec Average, Canada, CAN
23.2, 1985, Jan Average, Canada, CAN
25.2, 1985, Feb Average, Canada, CAN
22.1, 1985, Mar Average, Canada, CAN
25.3, 1985, Apr Average, Canada, CAN
32.3, 1985, May Average, Canada, CAN
44.0, 1985, Jun Average, Canada, CAN
56.7, 1985, Jul Average, Canada, CAN
60.5, 1985, Aug Average, Canada, CAN
54.8, 1985, Sep Average, Canada, CAN
43.4, 1985, Oct Average, Canada, CAN
32.6, 1985, Nov Average, Canada, CAN
24.6, 1985, Dec Average, Canada, CAN
30.9, 1986, Jan Average, Canada, CAN
21.0, 1986, Feb Average, Canada, CAN
26.8, 1986, Mar Average, Canada, CAN
29.0, 1986, Apr Average, Canada, CAN
33.7, 1986, May Average, Canada, CAN
47.5, 1986, Jun Average, Canada, CAN
62.3, 1986, Jul Average, Canada, CAN
55.7, 1986, Aug Average, Canada, CAN
52.5, 1986, Sep Average, Canada, CAN
36.7, 1986, Oct Average, Canada, CAN
36.3, 1986, Nov Average, Canada, CAN
25.2, 1986, Dec Average, Canada, CAN
24.5, 1987, Jan Average, Canada, CAN
20.9, 1987, Feb Average, Canada, CAN
23.7, 1987, Mar Average, Canada, CAN
22.8, 1987, Apr Average, Canada, CAN
31.7, 1987, May Average, Canada, CAN
47.6, 1987, Jun Average, Canada, CAN
62.0, 1987, Jul Average, Canada, CAN
60.8, 1987, Aug Average, Canada, CAN
43.9, 1987, Sep Average, Canada, CAN
36.0, 1987, Oct Average, Canada, CAN
35.2, 1987, Nov Average, Canada, CAN
28.2, 1987, Dec Average, Canada, CAN
24.2, 1988, Jan Average, Canada, CAN
24.3, 1988, Feb Average, Canada, CAN
26.5, 1988, Mar Average, Canada, CAN
24.2, 1988, Apr Average, Canada, CAN
34.1, 1988, May Average, Canada, CAN
52.2, 1988, Jun Average, Canada, CAN
60.1, 1988, Jul Average, Canada, CAN
62.1, 1988, Aug Average, Canada, CAN
49.7, 1988, Sep Average, Canada, CAN
41.0, 1988, Oct Average, Canada, CAN
41.3, 1988, Nov Average, Canada, CAN
26.1, 1988, Dec Average, Canada, CAN
28.6, 1989, Jan Average, Canada, CAN
16.5, 1989, Feb Average, Canada, CAN
22.8, 1989, Mar Average, Canada, CAN
19.8, 1989, Apr Average, Canada, CAN
36.7, 1989, May Average, Canada, CAN
48.2, 1989, Jun Average, Canada, CAN
56.6, 1989, Jul Average, Canada, CAN
55.9, 1989, Aug Average, Canada, CAN
46.5, 1989, Sep Average, Canada, CAN
39.7, 1989, Oct Average, Canada, CAN
46.3, 1989, Nov Average, Canada, CAN
28.8, 1989, Dec Average, Canada, CAN
29.9, 1990, Jan Average, Canada, CAN
21.8, 1990, Feb Average, Canada, CAN
21.7, 1990, Mar Average, Canada, CAN
26.0, 1990, Apr Average, Canada, CAN
33.2, 1990, May Average, Canada, CAN
51.5, 1990, Jun Average, Canada, CAN
55.3, 1990, Jul Average, Canada, CAN
51.2, 1990, Aug Average, Canada, CAN
44.6, 1990, Sep Average, Canada, CAN
46.5, 1990, Oct Average, Canada, CAN
40.7, 1990, Nov Average, Canada, CAN
37.5, 1990, Dec Average, Canada, CAN
22.5, 1991, Jan Average, Canada, CAN
21.8, 1991, Feb Average, Canada, CAN
26.2, 1991, Mar Average, Canada, CAN
23.5, 1991, Apr Average, Canada, CAN
33.7, 1991, May Average, Canada, CAN
49.9, 1991, Jun Average, Canada, CAN
57.5, 1991, Jul Average, Canada, CAN
58.4, 1991, Aug Average, Canada, CAN
51.6, 1991, Sep Average, Canada, CAN
46.6, 1991, Oct Average, Canada, CAN
38.8, 1991, Nov Average, Canada, CAN
30.3, 1991, Dec Average, Canada, CAN
30.8, 1992, Jan Average, Canada, CAN
21.2, 1992, Feb Average, Canada, CAN
22.7, 1992, Mar Average, Canada, CAN
26.5, 1992, Apr Average, Canada, CAN
29.0, 1992, May Average, Canada, CAN
46.0, 1992, Jun Average, Canada, CAN
59.4, 1992, Jul Average, Canada, CAN
54.1, 1992, Aug Average, Canada, CAN
57.3, 1992, Sep Average, Canada, CAN
39.1, 1992, Oct Average, Canada, CAN
35.4, 1992, Nov Average, Canada, CAN
27.4, 1992, Dec Average, Canada, CAN
23.1, 1993, Jan Average, Canada, CAN
18.7, 1993, Feb Average, Canada, CAN
21.3, 1993, Mar Average, Canada, CAN
25.9, 1993, Apr Average, Canada, CAN
35.1, 1993, May Average, Canada, CAN
53.2, 1993, Jun Average, Canada, CAN
69.6, 1993, Jul Average, Canada, CAN
58.5, 1993, Aug Average, Canada, CAN
47.8, 1993, Sep Average, Canada, CAN
40.0, 1993, Oct Average, Canada, CAN
33.5, 1993, Nov Average, Canada, CAN
30.4, 1993, Dec Average, Canada, CAN
29.4, 1994, Jan Average, Canada, CAN
22.4, 1994, Feb Average, Canada, CAN
25.2, 1994, Mar Average, Canada, CAN
24.4, 1994, Apr Average, Canada, CAN
34.5, 1994, May Average, Canada, CAN
50.6, 1994, Jun Average, Canada, CAN
59.3, 1994, Jul Average, Canada, CAN
52.9, 1994, Aug Average, Canada, CAN
48.2, 1994, Sep Average, Canada, CAN
40.1, 1994, Oct Average, Canada, CAN
39.9, 1994, Nov Average, Canada, CAN
27.6, 1994, Dec Average, Canada, CAN
25.2, 1995, Jan Average, Canada, CAN
22.5, 1995, Feb Average, Canada, CAN
27.1, 1995, Mar Average, Canada, CAN
23.3, 1995, Apr Average, Canada, CAN
25.9, 1995, May Average, Canada, CAN
44.2, 1995, Jun Average, Canada, CAN
60.4, 1995, Jul Average, Canada, CAN
59.3, 1995, Aug Average, Canada, CAN
41.7, 1995, Sep Average, Canada, CAN
47.0, 1995, Oct Average, Canada, CAN
44.2, 1995, Nov Average, Canada, CAN
28.8, 1995, Dec Average, Canada, CAN
29.1, 1996, Jan Average, Canada, CAN
27.7, 1996, Feb Average, Canada, CAN
24.5, 1996, Mar Average, Canada, CAN
28.6, 1996, Apr Average, Canada, CAN
31.7, 1996, May Average, Canada, CAN
46.6, 1996, Jun Average, Canada, CAN
60.3, 1996, Jul Average, Canada, CAN
55.0, 1996, Aug Average, Canada, CAN
51.7, 1996, Sep Average, Canada, CAN
41.8, 1996, Oct Average, Canada, CAN
36.6, 1996, Nov Average, Canada, CAN
35.6, 1996, Dec Average, Canada, CAN
31.1, 1997, Jan Average, Canada, CAN
20.7, 1997, Feb Average, Canada, CAN
29.1, 1997, Mar Average, Canada, CAN
23.6, 1997, Apr Average, Canada, CAN
34.5, 1997, May Average, Canada, CAN
55.9, 1997, Jun Average, Canada, CAN
65.9, 1997, Jul Average, Canada, CAN
54.4, 1997, Aug Average, Canada, CAN
53.0, 1997, Sep Average, Canada, CAN
42.9, 1997, Oct Average, Canada, CAN
30.0, 1997, Nov Average, Canada, CAN
26.1, 1997, Dec Average, Canada, CAN
29.5, 1998, Jan Average, Canada, CAN
20.8, 1998, Feb Average, Canada, CAN
24.6, 1998, Mar Average, Canada, CAN
24.1, 1998, Apr Average, Canada, CAN
32.2, 1998, May Average, Canada, CAN
53.9, 1998, Jun Average, Canada, CAN
59.1, 1998, Jul Average, Canada, CAN
52.3, 1998, Aug Average, Canada, CAN
45.7, 1998, Sep Average, Canada, CAN
46.4, 1998, Oct Average, Canada, CAN
33.5, 1998, Nov Average, Canada, CAN
31.3, 1998, Dec Average, Canada, CAN
32.6, 1999, Jan Average, Canada, CAN
26.0, 1999, Feb Average, Canada, CAN
27.3, 1999, Mar Average, Canada, CAN
23.2, 1999, Apr Average, Canada, CAN
37.9, 1999, May Average, Canada, CAN
52.2, 1999, Jun Average, Canada, CAN
61.5, 1999, Jul Average, Canada, CAN
55.3, 1999, Aug Average, Canada, CAN
49.7, 1999, Sep Average, Canada, CAN
41.0, 1999, Oct Average, Canada, CAN
36.8, 1999, Nov Average, Canada, CAN
30.4, 1999, Dec Average, Canada, CAN
26.7, 2000, Jan Average, Canada, CAN
20.1, 2000, Feb Average, Canada, CAN
24.7, 2000, Mar Average, Canada, CAN
23.9, 2000, Apr Average, Canada, CAN
34.8, 2000, May Average, Canada, CAN
48.5, 2000, Jun Average, Canada, CAN
59.5, 2000, Jul Average, Canada, CAN
63.3, 2000, Aug Average, Canada, CAN
49.1, 2000, Sep Average, Canada, CAN
37.5, 2000, Oct Average, Canada, CAN
31.3, 2000, Nov Average, Canada, CAN
30.7, 2000, Dec Average, Canada, CAN
20.8, 2001, Jan Average, Canada, CAN
20.8, 2001, Feb Average, Canada, CAN
24.6, 2001, Mar Average, Canada, CAN
22.8, 2001, Apr Average, Canada, CAN
35.7, 2001, May Average, Canada, CAN
50.2, 2001, Jun Average, Canada, CAN
59.6, 2001, Jul Average, Canada, CAN
56.0, 2001, Aug Average, Canada, CAN
45.5, 2001, Sep Average, Canada, CAN
45.3, 2001, Oct Average, Canada, CAN
35.9, 2001, Nov Average, Canada, CAN
29.4, 2001, Dec Average, Canada, CAN
22.1, 2002, Jan Average, Canada, CAN
22.4, 2002, Feb Average, Canada, CAN
26.6, 2002, Mar Average, Canada, CAN
25.3, 2002, Apr Average, Canada, CAN
30.9, 2002, May Average, Canada, CAN
48.4, 2002, Jun Average, Canada, CAN
64.1, 2002, Jul Average, Canada, CAN
58.6, 2002, Aug Average, Canada, CAN
49.2, 2002, Sep Average, Canada, CAN
36.8, 2002, Oct Average, Canada, CAN
32.3, 2002, Nov Average, Canada, CAN
28.3, 2002, Dec Average, Canada, CAN
25.3, 2003, Jan Average, Canada, CAN
21.1, 2003, Feb Average, Canada, CAN
28.2, 2003, Mar Average, Canada, CAN
24.7, 2003, Apr Average, Canada, CAN
30.7, 2003, May Average, Canada, CAN
47.2, 2003, Jun Average, Canada, CAN
56.2, 2003, Jul Average, Canada, CAN
52.9, 2003, Aug Average, Canada, CAN
49.9, 2003, Sep Average, Canada, CAN
47.5, 2003, Oct Average, Canada, CAN
35.7, 2003, Nov Average, Canada, CAN
30.8, 2003, Dec Average, Canada, CAN
27.6, 2004, Jan Average, Canada, CAN
18.7, 2004, Feb Average, Canada, CAN
25.0, 2004, Mar Average, Canada, CAN
24.5, 2004, Apr Average, Canada, CAN
35.9, 2004, May Average, Canada, CAN
41.8, 2004, Jun Average, Canada, CAN
58.1, 2004, Jul Average, Canada, CAN
56.7, 2004, Aug Average, Canada, CAN
50.8, 2004, Sep Average, Canada, CAN
41.2, 2004, Oct Average, Canada, CAN
35.0, 2004, Nov Average, Canada, CAN
33.7, 2004, Dec Average, Canada, CAN
29.2, 2005, Jan Average, Canada, CAN
22.4, 2005, Feb Average, Canada, CAN
26.1, 2005, Mar Average, Canada, CAN
25.7, 2005, Apr Average, Canada, CAN
31.6, 2005, May Average, Canada, CAN
51.8, 2005, Jun Average, Canada, CAN
61.4, 2005, Jul Average, Canada, CAN
61.2, 2005, Aug Average, Canada, CAN
53.6, 2005, Sep Average, Canada, CAN
46.2, 2005, Oct Average, Canada, CAN
41.2, 2005, Nov Average, Canada, CAN
29.9, 2005, Dec Average, Canada, CAN
31.5, 2006, Jan Average, Canada, CAN
22.9, 2006, Feb Average, Canada, CAN
24.4, 2006, Mar Average, Canada, CAN
24.8, 2006, Apr Average, Canada, CAN
35.4, 2006, May Average, Canada, CAN
47.9, 2006, Jun Average, Canada, CAN
61.1, 2006, Jul Average, Canada, CAN
52.0, 2006, Aug Average, Canada, CAN
43.2, 2006, Sep Average, Canada, CAN
41.0, 2006, Oct Average, Canada, CAN
40.8, 2006, Nov Average, Canada, CAN
29.5, 2006, Dec Average, Canada, CAN
27.8, 2007, Jan Average, Canada, CAN
23.1, 2007, Feb Average, Canada, CAN
30.4, 2007, Mar Average, Canada, CAN
23.2, 2007, Apr Average, Canada, CAN
35.0, 2007, May Average, Canada, CAN
47.1, 2007, Jun Average, Canada, CAN
