tasmax, Year, Statistics, Country, ISO3
28.8, 1951, Dec Average, Philippines, PHL
29.0, 1952, Jan Average, Philippines, PHL
29.5, 1952, Feb Average, Philippines, PHL
30.5, 1952, Mar Average, Philippines, PHL
31.1, 1952, Apr Average, Philippines, PHL
31.4, 1952, May Average, Philippines, PHL
30.2, 1952, Jun Average, Philippines, PHL
29.6, 1952, Jul Average, Philippines, PHL
29.0, 1952, Aug Average, Philippines, PHL
29.3, 1952, Sep Average, Philippines, PHL
29.7, 1952, Oct Average, Philippines, PHL
29.4, 1952, Nov Average, Philippines, PHL
28.5, 1952, Dec Average, Philippines, PHL
28.5, 1953, Jan Average, Philippines, PHL
28.9, 1953, Feb Average, Philippines, PHL
30.5, 1953, Mar Average, Philippines, PHL
31.1, 1953, Apr Average, Philippines, PHL
31.2, 1953, May Average, Philippines, PHL
30.0, 1953, Jun Average, Philippines, PHL
29.6, 1953, Jul Average, Philippines, PHL
29.4, 1953, Aug Average, Philippines, PHL
29.8, 1953, Sep Average, Philippines, PHL
30.1, 1953, Oct Average, Philippines, PHL
29.4, 1953, Nov Average, Philippines, PHL
28.7, 1953, Dec Average, Philippines, PHL
29.5, 1954, Jan Average, Philippines, PHL
29.6, 1954, Feb Average, Philippines, PHL
29.7, 1954, Mar Average, Philippines, PHL
31.4, 1954, Apr Average, Philippines, PHL
31.5, 1954, May Average, Philippines, PHL
30.6, 1954, Jun Average, Philippines, PHL
30.2, 1954, Jul Average, Philippines, PHL
29.6, 1954, Aug Average, Philippines, PHL
29.4, 1954, Sep Average, Philippines, PHL
29.6, 1954, Oct Average, Philippines, PHL
28.7, 1954, Nov Average, Philippines, PHL
28.2, 1954, Dec Average, Philippines, PHL
27.8, 1955, Jan Average, Philippines, PHL
28.8, 1955, Feb Average, Philippines, PHL
29.9, 1955, Mar Average, Philippines, PHL
30.8, 1955, Apr Average, Philippines, PHL
31.1, 1955, May Average, Philippines, PHL
29.8, 1955, Jun Average, Philippines, PHL
29.7, 1955, Jul Average, Philippines, PHL
29.6, 1955, Aug Average, Philippines, PHL
30.0, 1955, Sep Average, Philippines, PHL
29.6, 1955, Oct Average, Philippines, PHL
28.6, 1955, Nov Average, Philippines, PHL
27.8, 1955, Dec Average, Philippines, PHL
27.9, 1956, Jan Average, Philippines, PHL
28.9, 1956, Feb Average, Philippines, PHL
29.7, 1956, Mar Average, Philippines, PHL
30.0, 1956, Apr Average, Philippines, PHL
30.3, 1956, May Average, Philippines, PHL
30.2, 1956, Jun Average, Philippines, PHL
29.9, 1956, Jul Average, Philippines, PHL
29.2, 1956, Aug Average, Philippines, PHL
28.9, 1956, Sep Average, Philippines, PHL
29.5, 1956, Oct Average, Philippines, PHL
28.9, 1956, Nov Average, Philippines, PHL
27.7, 1956, Dec Average, Philippines, PHL
28.5, 1957, Jan Average, Philippines, PHL
28.7, 1957, Feb Average, Philippines, PHL
30.0, 1957, Mar Average, Philippines, PHL
30.7, 1957, Apr Average, Philippines, PHL
31.5, 1957, May Average, Philippines, PHL
30.3, 1957, Jun Average, Philippines, PHL
29.6, 1957, Jul Average, Philippines, PHL
29.6, 1957, Aug Average, Philippines, PHL
29.4, 1957, Sep Average, Philippines, PHL
29.7, 1957, Oct Average, Philippines, PHL
29.4, 1957, Nov Average, Philippines, PHL
29.6, 1957, Dec Average, Philippines, PHL
28.9, 1958, Jan Average, Philippines, PHL
29.1, 1958, Feb Average, Philippines, PHL
30.3, 1958, Mar Average, Philippines, PHL
30.9, 1958, Apr Average, Philippines, PHL
31.5, 1958, May Average, Philippines, PHL
30.2, 1958, Jun Average, Philippines, PHL
29.7, 1958, Jul Average, Philippines, PHL
29.6, 1958, Aug Average, Philippines, PHL
29.4, 1958, Sep Average, Philippines, PHL
29.3, 1958, Oct Average, Philippines, PHL
28.7, 1958, Nov Average, Philippines, PHL
28.7, 1958, Dec Average, Philippines, PHL
28.2, 1959, Jan Average, Philippines, PHL
29.5, 1959, Feb Average, Philippines, PHL
29.6, 1959, Mar Average, Philippines, PHL
30.9, 1959, Apr Average, Philippines, PHL
31.0, 1959, May Average, Philippines, PHL
31.0, 1959, Jun Average, Philippines, PHL
29.8, 1959, Jul Average, Philippines, PHL
29.2, 1959, Aug Average, Philippines, PHL
29.8, 1959, Sep Average, Philippines, PHL
29.5, 1959, Oct Average, Philippines, PHL
29.1, 1959, Nov Average, Philippines, PHL
29.1, 1959, Dec Average, Philippines, PHL
28.8, 1960, Jan Average, Philippines, PHL
28.6, 1960, Feb Average, Philippines, PHL
30.5, 1960, Mar Average, Philippines, PHL
30.7, 1960, Apr Average, Philippines, PHL
31.1, 1960, May Average, Philippines, PHL
29.8, 1960, Jun Average, Philippines, PHL
30.3, 1960, Jul Average, Philippines, PHL
29.7, 1960, Aug Average, Philippines, PHL
29.5, 1960, Sep Average, Philippines, PHL
29.4, 1960, Oct Average, Philippines, PHL
29.4, 1960, Nov Average, Philippines, PHL
28.7, 1960, Dec Average, Philippines, PHL
27.6, 1961, Jan Average, Philippines, PHL
29.0, 1961, Feb Average, Philippines, PHL
30.3, 1961, Mar Average, Philippines, PHL
31.3, 1961, Apr Average, Philippines, PHL
31.1, 1961, May Average, Philippines, PHL
30.1, 1961, Jun Average, Philippines, PHL
29.2, 1961, Jul Average, Philippines, PHL
29.1, 1961, Aug Average, Philippines, PHL
29.6, 1961, Sep Average, Philippines, PHL
29.5, 1961, Oct Average, Philippines, PHL
29.7, 1961, Nov Average, Philippines, PHL
29.0, 1961, Dec Average, Philippines, PHL
27.6, 1962, Jan Average, Philippines, PHL
28.0, 1962, Feb Average, Philippines, PHL
29.6, 1962, Mar Average, Philippines, PHL
30.7, 1962, Apr Average, Philippines, PHL
31.4, 1962, May Average, Philippines, PHL
30.7, 1962, Jun Average, Philippines, PHL
29.1, 1962, Jul Average, Philippines, PHL
29.5, 1962, Aug Average, Philippines, PHL
29.0, 1962, Sep Average, Philippines, PHL
30.2, 1962, Oct Average, Philippines, PHL
29.2, 1962, Nov Average, Philippines, PHL
28.6, 1962, Dec Average, Philippines, PHL
26.6, 1963, Jan Average, Philippines, PHL
27.2, 1963, Feb Average, Philippines, PHL
29.0, 1963, Mar Average, Philippines, PHL
30.5, 1963, Apr Average, Philippines, PHL
31.8, 1963, May Average, Philippines, PHL
29.8, 1963, Jun Average, Philippines, PHL
29.7, 1963, Jul Average, Philippines, PHL
29.4, 1963, Aug Average, Philippines, PHL
29.4, 1963, Sep Average, Philippines, PHL
29.7, 1963, Oct Average, Philippines, PHL
29.8, 1963, Nov Average, Philippines, PHL
29.0, 1963, Dec Average, Philippines, PHL
29.3, 1964, Jan Average, Philippines, PHL
28.6, 1964, Feb Average, Philippines, PHL
29.9, 1964, Mar Average, Philippines, PHL
31.0, 1964, Apr Average, Philippines, PHL
30.9, 1964, May Average, Philippines, PHL
30.1, 1964, Jun Average, Philippines, PHL
29.8, 1964, Jul Average, Philippines, PHL
29.7, 1964, Aug Average, Philippines, PHL
29.6, 1964, Sep Average, Philippines, PHL
29.6, 1964, Oct Average, Philippines, PHL
28.5, 1964, Nov Average, Philippines, PHL
28.0, 1964, Dec Average, Philippines, PHL
27.5, 1965, Jan Average, Philippines, PHL
28.7, 1965, Feb Average, Philippines, PHL
28.9, 1965, Mar Average, Philippines, PHL
30.6, 1965, Apr Average, Philippines, PHL
30.6, 1965, May Average, Philippines, PHL
29.5, 1965, Jun Average, Philippines, PHL
28.7, 1965, Jul Average, Philippines, PHL
29.7, 1965, Aug Average, Philippines, PHL
29.4, 1965, Sep Average, Philippines, PHL
29.9, 1965, Oct Average, Philippines, PHL
29.7, 1965, Nov Average, Philippines, PHL
29.3, 1965, Dec Average, Philippines, PHL
29.3, 1966, Jan Average, Philippines, PHL
29.7, 1966, Feb Average, Philippines, PHL
30.5, 1966, Mar Average, Philippines, PHL
31.6, 1966, Apr Average, Philippines, PHL
30.1, 1966, May Average, Philippines, PHL
30.5, 1966, Jun Average, Philippines, PHL
29.6, 1966, Jul Average, Philippines, PHL
29.8, 1966, Aug Average, Philippines, PHL
29.5, 1966, Sep Average, Philippines, PHL
29.7, 1966, Oct Average, Philippines, PHL
29.3, 1966, Nov Average, Philippines, PHL
29.0, 1966, Dec Average, Philippines, PHL
27.9, 1967, Jan Average, Philippines, PHL
28.2, 1967, Feb Average, Philippines, PHL
29.1, 1967, Mar Average, Philippines, PHL
30.5, 1967, Apr Average, Philippines, PHL
31.6, 1967, May Average, Philippines, PHL
30.1, 1967, Jun Average, Philippines, PHL
29.5, 1967, Jul Average, Philippines, PHL
28.9, 1967, Aug Average, Philippines, PHL
29.4, 1967, Sep Average, Philippines, PHL
29.1, 1967, Oct Average, Philippines, PHL
29.0, 1967, Nov Average, Philippines, PHL
28.0, 1967, Dec Average, Philippines, PHL
27.9, 1968, Jan Average, Philippines, PHL
28.1, 1968, Feb Average, Philippines, PHL
29.9, 1968, Mar Average, Philippines, PHL
30.7, 1968, Apr Average, Philippines, PHL
31.7, 1968, May Average, Philippines, PHL
31.3, 1968, Jun Average, Philippines, PHL
30.3, 1968, Jul Average, Philippines, PHL
29.4, 1968, Aug Average, Philippines, PHL
29.7, 1968, Sep Average, Philippines, PHL
29.5, 1968, Oct Average, Philippines, PHL
28.9, 1968, Nov Average, Philippines, PHL
28.8, 1968, Dec Average, Philippines, PHL
29.2, 1969, Jan Average, Philippines, PHL
29.1, 1969, Feb Average, Philippines, PHL
30.4, 1969, Mar Average, Philippines, PHL
31.4, 1969, Apr Average, Philippines, PHL
32.1, 1969, May Average, Philippines, PHL
30.7, 1969, Jun Average, Philippines, PHL
29.7, 1969, Jul Average, Philippines, PHL
30.0, 1969, Aug Average, Philippines, PHL
29.6, 1969, Sep Average, Philippines, PHL
30.0, 1969, Oct Average, Philippines, PHL
29.2, 1969, Nov Average, Philippines, PHL
28.6, 1969, Dec Average, Philippines, PHL
28.8, 1970, Jan Average, Philippines, PHL
29.0, 1970, Feb Average, Philippines, PHL
30.4, 1970, Mar Average, Philippines, PHL
31.2, 1970, Apr Average, Philippines, PHL
31.8, 1970, May Average, Philippines, PHL
30.3, 1970, Jun Average, Philippines, PHL
30.0, 1970, Jul Average, Philippines, PHL
29.5, 1970, Aug Average, Philippines, PHL
29.8, 1970, Sep Average, Philippines, PHL
29.5, 1970, Oct Average, Philippines, PHL
29.2, 1970, Nov Average, Philippines, PHL
29.2, 1970, Dec Average, Philippines, PHL
27.7, 1971, Jan Average, Philippines, PHL
28.5, 1971, Feb Average, Philippines, PHL
29.0, 1971, Mar Average, Philippines, PHL
30.3, 1971, Apr Average, Philippines, PHL
30.5, 1971, May Average, Philippines, PHL
29.5, 1971, Jun Average, Philippines, PHL
29.2, 1971, Jul Average, Philippines, PHL
29.9, 1971, Aug Average, Philippines, PHL
30.0, 1971, Sep Average, Philippines, PHL
28.9, 1971, Oct Average, Philippines, PHL
28.7, 1971, Nov Average, Philippines, PHL
28.7, 1971, Dec Average, Philippines, PHL
27.9, 1972, Jan Average, Philippines, PHL
29.4, 1972, Feb Average, Philippines, PHL
28.7, 1972, Mar Average, Philippines, PHL
30.5, 1972, Apr Average, Philippines, PHL
31.1, 1972, May Average, Philippines, PHL
30.3, 1972, Jun Average, Philippines, PHL
29.3, 1972, Jul Average, Philippines, PHL
29.2, 1972, Aug Average, Philippines, PHL
29.9, 1972, Sep Average, Philippines, PHL
30.6, 1972, Oct Average, Philippines, PHL
30.1, 1972, Nov Average, Philippines, PHL
29.5, 1972, Dec Average, Philippines, PHL
29.5, 1973, Jan Average, Philippines, PHL
29.9, 1973, Feb Average, Philippines, PHL
30.6, 1973, Mar Average, Philippines, PHL
31.6, 1973, Apr Average, Philippines, PHL
32.1, 1973, May Average, Philippines, PHL
31.0, 1973, Jun Average, Philippines, PHL
29.9, 1973, Jul Average, Philippines, PHL
29.6, 1973, Aug Average, Philippines, PHL
29.9, 1973, Sep Average, Philippines, PHL
29.5, 1973, Oct Average, Philippines, PHL
28.7, 1973, Nov Average, Philippines, PHL
28.0, 1973, Dec Average, Philippines, PHL
28.1, 1974, Jan Average, Philippines, PHL
28.5, 1974, Feb Average, Philippines, PHL
29.8, 1974, Mar Average, Philippines, PHL
31.0, 1974, Apr Average, Philippines, PHL
31.2, 1974, May Average, Philippines, PHL
29.6, 1974, Jun Average, Philippines, PHL
29.9, 1974, Jul Average, Philippines, PHL
29.5, 1974, Aug Average, Philippines, PHL
30.4, 1974, Sep Average, Philippines, PHL
29.1, 1974, Oct Average, Philippines, PHL
28.8, 1974, Nov Average, Philippines, PHL
28.6, 1974, Dec Average, Philippines, PHL
28.3, 1975, Jan Average, Philippines, PHL
28.9, 1975, Feb Average, Philippines, PHL
29.8, 1975, Mar Average, Philippines, PHL
30.6, 1975, Apr Average, Philippines, PHL
31.4, 1975, May Average, Philippines, PHL
30.0, 1975, Jun Average, Philippines, PHL
30.0, 1975, Jul Average, Philippines, PHL
29.3, 1975, Aug Average, Philippines, PHL
29.6, 1975, Sep Average, Philippines, PHL
29.7, 1975, Oct Average, Philippines, PHL
29.4, 1975, Nov Average, Philippines, PHL
27.8, 1975, Dec Average, Philippines, PHL
27.5, 1976, Jan Average, Philippines, PHL
28.6, 1976, Feb Average, Philippines, PHL
29.8, 1976, Mar Average, Philippines, PHL
31.0, 1976, Apr Average, Philippines, PHL
29.9, 1976, May Average, Philippines, PHL
29.6, 1976, Jun Average, Philippines, PHL
29.4, 1976, Jul Average, Philippines, PHL
29.1, 1976, Aug Average, Philippines, PHL
29.4, 1976, Sep Average, Philippines, PHL
30.2, 1976, Oct Average, Philippines, PHL
29.2, 1976, Nov Average, Philippines, PHL
28.5, 1976, Dec Average, Philippines, PHL
28.9, 1977, Jan Average, Philippines, PHL
28.3, 1977, Feb Average, Philippines, PHL
29.7, 1977, Mar Average, Philippines, PHL
31.4, 1977, Apr Average, Philippines, PHL
31.6, 1977, May Average, Philippines, PHL
30.6, 1977, Jun Average, Philippines, PHL
29.6, 1977, Jul Average, Philippines, PHL
29.4, 1977, Aug Average, Philippines, PHL
29.3, 1977, Sep Average, Philippines, PHL
30.1, 1977, Oct Average, Philippines, PHL
28.7, 1977, Nov Average, Philippines, PHL
28.9, 1977, Dec Average, Philippines, PHL
28.6, 1978, Jan Average, Philippines, PHL
28.7, 1978, Feb Average, Philippines, PHL
30.5, 1978, Mar Average, Philippines, PHL
31.4, 1978, Apr Average, Philippines, PHL
31.5, 1978, May Average, Philippines, PHL
30.4, 1978, Jun Average, Philippines, PHL
30.1, 1978, Jul Average, Philippines, PHL
29.2, 1978, Aug Average, Philippines, PHL
29.2, 1978, Sep Average, Philippines, PHL
29.1, 1978, Oct Average, Philippines, PHL
28.9, 1978, Nov Average, Philippines, PHL
29.2, 1978, Dec Average, Philippines, PHL
29.3, 1979, Jan Average, Philippines, PHL
30.2, 1979, Feb Average, Philippines, PHL
30.5, 1979, Mar Average, Philippines, PHL
31.4, 1979, Apr Average, Philippines, PHL
30.8, 1979, May Average, Philippines, PHL
30.3, 1979, Jun Average, Philippines, PHL
29.8, 1979, Jul Average, Philippines, PHL
29.8, 1979, Aug Average, Philippines, PHL
30.3, 1979, Sep Average, Philippines, PHL
29.5, 1979, Oct Average, Philippines, PHL
29.6, 1979, Nov Average, Philippines, PHL
28.7, 1979, Dec Average, Philippines, PHL
28.6, 1980, Jan Average, Philippines, PHL
29.0, 1980, Feb Average, Philippines, PHL
30.6, 1980, Mar Average, Philippines, PHL
31.2, 1980, Apr Average, Philippines, PHL
31.6, 1980, May Average, Philippines, PHL
30.5, 1980, Jun Average, Philippines, PHL
29.7, 1980, Jul Average, Philippines, PHL
29.8, 1980, Aug Average, Philippines, PHL
29.6, 1980, Sep Average, Philippines, PHL
29.6, 1980, Oct Average, Philippines, PHL
29.6, 1980, Nov Average, Philippines, PHL
28.9, 1980, Dec Average, Philippines, PHL
27.3, 1981, Jan Average, Philippines, PHL
28.8, 1981, Feb Average, Philippines, PHL
30.5, 1981, Mar Average, Philippines, PHL
31.6, 1981, Apr Average, Philippines, PHL
31.2, 1981, May Average, Philippines, PHL
30.0, 1981, Jun Average, Philippines, PHL
29.4, 1981, Jul Average, Philippines, PHL
29.7, 1981, Aug Average, Philippines, PHL
30.0, 1981, Sep Average, Philippines, PHL
29.6, 1981, Oct Average, Philippines, PHL
29.3, 1981, Nov Average, Philippines, PHL
28.4, 1981, Dec Average, Philippines, PHL
27.9, 1982, Jan Average, Philippines, PHL
28.7, 1982, Feb Average, Philippines, PHL
30.2, 1982, Mar Average, Philippines, PHL
30.7, 1982, Apr Average, Philippines, PHL
31.5, 1982, May Average, Philippines, PHL
30.7, 1982, Jun Average, Philippines, PHL
29.3, 1982, Jul Average, Philippines, PHL
29.4, 1982, Aug Average, Philippines, PHL
29.5, 1982, Sep Average, Philippines, PHL
30.1, 1982, Oct Average, Philippines, PHL
30.1, 1982, Nov Average, Philippines, PHL
29.3, 1982, Dec Average, Philippines, PHL
29.0, 1983, Jan Average, Philippines, PHL
29.9, 1983, Feb Average, Philippines, PHL
30.9, 1983, Mar Average, Philippines, PHL
32.1, 1983, Apr Average, Philippines, PHL
31.9, 1983, May Average, Philippines, PHL
31.5, 1983, Jun Average, Philippines, PHL
30.4, 1983, Jul Average, Philippines, PHL
30.2, 1983, Aug Average, Philippines, PHL
30.3, 1983, Sep Average, Philippines, PHL
29.9, 1983, Oct Average, Philippines, PHL
29.1, 1983, Nov Average, Philippines, PHL
28.3, 1983, Dec Average, Philippines, PHL
28.4, 1984, Jan Average, Philippines, PHL
29.1, 1984, Feb Average, Philippines, PHL
30.5, 1984, Mar Average, Philippines, PHL
31.2, 1984, Apr Average, Philippines, PHL
30.9, 1984, May Average, Philippines, PHL
30.1, 1984, Jun Average, Philippines, PHL
30.1, 1984, Jul Average, Philippines, PHL
29.4, 1984, Aug Average, Philippines, PHL
30.3, 1984, Sep Average, Philippines, PHL
29.4, 1984, Oct Average, Philippines, PHL
29.8, 1984, Nov Average, Philippines, PHL
29.1, 1984, Dec Average, Philippines, PHL
28.5, 1985, Jan Average, Philippines, PHL
30.5, 1985, Feb Average, Philippines, PHL
30.9, 1985, Mar Average, Philippines, PHL
30.8, 1985, Apr Average, Philippines, PHL
31.4, 1985, May Average, Philippines, PHL
30.1, 1985, Jun Average, Philippines, PHL
29.7, 1985, Jul Average, Philippines, PHL
29.8, 1985, Aug Average, Philippines, PHL
29.6, 1985, Sep Average, Philippines, PHL
29.7, 1985, Oct Average, Philippines, PHL
30.0, 1985, Nov Average, Philippines, PHL
29.2, 1985, Dec Average, Philippines, PHL
27.9, 1986, Jan Average, Philippines, PHL
28.7, 1986, Feb Average, Philippines, PHL
29.9, 1986, Mar Average, Philippines, PHL
31.4, 1986, Apr Average, Philippines, PHL
31.4, 1986, May Average, Philippines, PHL
30.7, 1986, Jun Average, Philippines, PHL
30.1, 1986, Jul Average, Philippines, PHL
29.6, 1986, Aug Average, Philippines, PHL
29.8, 1986, Sep Average, Philippines, PHL
29.8, 1986, Oct Average, Philippines, PHL
29.6, 1986, Nov Average, Philippines, PHL
29.5, 1986, Dec Average, Philippines, PHL
28.9, 1987, Jan Average, Philippines, PHL
29.1, 1987, Feb Average, Philippines, PHL
31.0, 1987, Mar Average, Philippines, PHL
32.1, 1987, Apr Average, Philippines, PHL
32.9, 1987, May Average, Philippines, PHL
31.6, 1987, Jun Average, Philippines, PHL
29.9, 1987, Jul Average, Philippines, PHL
30.5, 1987, Aug Average, Philippines, PHL
30.3, 1987, Sep Average, Philippines, PHL
31.1, 1987, Oct Average, Philippines, PHL
30.4, 1987, Nov Average, Philippines, PHL
29.8, 1987, Dec Average, Philippines, PHL
30.2, 1988, Jan Average, Philippines, PHL
30.1, 1988, Feb Average, Philippines, PHL
31.6, 1988, Mar Average, Philippines, PHL
31.9, 1988, Apr Average, Philippines, PHL
31.9, 1988, May Average, Philippines, PHL
30.8, 1988, Jun Average, Philippines, PHL
30.1, 1988, Jul Average, Philippines, PHL
30.7, 1988, Aug Average, Philippines, PHL
30.7, 1988, Sep Average, Philippines, PHL
29.6, 1988, Oct Average, Philippines, PHL
29.0, 1988, Nov Average, Philippines, PHL
28.6, 1988, Dec Average, Philippines, PHL
29.2, 1989, Jan Average, Philippines, PHL
28.8, 1989, Feb Average, Philippines, PHL
29.5, 1989, Mar Average, Philippines, PHL
31.3, 1989, Apr Average, Philippines, PHL
31.0, 1989, May Average, Philippines, PHL
30.4, 1989, Jun Average, Philippines, PHL
30.3, 1989, Jul Average, Philippines, PHL
29.8, 1989, Aug Average, Philippines, PHL
30.1, 1989, Sep Average, Philippines, PHL
30.2, 1989, Oct Average, Philippines, PHL
29.9, 1989, Nov Average, Philippines, PHL
28.8, 1989, Dec Average, Philippines, PHL
29.2, 1990, Jan Average, Philippines, PHL
30.4, 1990, Feb Average, Philippines, PHL
30.3, 1990, Mar Average, Philippines, PHL
32.0, 1990, Apr Average, Philippines, PHL
31.3, 1990, May Average, Philippines, PHL
29.9, 1990, Jun Average, Philippines, PHL
30.2, 1990, Jul Average, Philippines, PHL
30.0, 1990, Aug Average, Philippines, PHL
30.1, 1990, Sep Average, Philippines, PHL
30.1, 1990, Oct Average, Philippines, PHL
29.6, 1990, Nov Average, Philippines, PHL
29.5, 1990, Dec Average, Philippines, PHL
29.4, 1991, Jan Average, Philippines, PHL
29.3, 1991, Feb Average, Philippines, PHL
30.6, 1991, Mar Average, Philippines, PHL
31.4, 1991, Apr Average, Philippines, PHL
32.2, 1991, May Average, Philippines, PHL
31.0, 1991, Jun Average, Philippines, PHL
30.2, 1991, Jul Average, Philippines, PHL
29.8, 1991, Aug Average, Philippines, PHL
29.8, 1991, Sep Average, Philippines, PHL
29.9, 1991, Oct Average, Philippines, PHL
29.0, 1991, Nov Average, Philippines, PHL
29.1, 1991, Dec Average, Philippines, PHL
28.8, 1992, Jan Average, Philippines, PHL
29.4, 1992, Feb Average, Philippines, PHL
31.1, 1992, Mar Average, Philippines, PHL
31.6, 1992, Apr Average, Philippines, PHL
31.9, 1992, May Average, Philippines, PHL
31.0, 1992, Jun Average, Philippines, PHL
29.9, 1992, Jul Average, Philippines, PHL
30.2, 1992, Aug Average, Philippines, PHL
30.1, 1992, Sep Average, Philippines, PHL
29.9, 1992, Oct Average, Philippines, PHL
29.5, 1992, Nov Average, Philippines, PHL
29.8, 1992, Dec Average, Philippines, PHL
28.6, 1993, Jan Average, Philippines, PHL
29.0, 1993, Feb Average, Philippines, PHL
29.9, 1993, Mar Average, Philippines, PHL
31.5, 1993, Apr Average, Philippines, PHL
32.1, 1993, May Average, Philippines, PHL
31.5, 1993, Jun Average, Philippines, PHL
30.2, 1993, Jul Average, Philippines, PHL
29.9, 1993, Aug Average, Philippines, PHL
29.9, 1993, Sep Average, Philippines, PHL
29.6, 1993, Oct Average, Philippines, PHL
30.1, 1993, Nov Average, Philippines, PHL
28.8, 1993, Dec Average, Philippines, PHL
29.2, 1994, Jan Average, Philippines, PHL
29.8, 1994, Feb Average, Philippines, PHL
30.6, 1994, Mar Average, Philippines, PHL
31.7, 1994, Apr Average, Philippines, PHL
31.7, 1994, May Average, Philippines, PHL
30.6, 1994, Jun Average, Philippines, PHL
29.4, 1994, Jul Average, Philippines, PHL
29.8, 1994, Aug Average, Philippines, PHL
29.6, 1994, Sep Average, Philippines, PHL
30.0, 1994, Oct Average, Philippines, PHL
30.0, 1994, Nov Average, Philippines, PHL
29.6, 1994, Dec Average, Philippines, PHL
29.0, 1995, Jan Average, Philippines, PHL
29.1, 1995, Feb Average, Philippines, PHL
30.4, 1995, Mar Average, Philippines, PHL
31.5, 1995, Apr Average, Philippines, PHL
31.5, 1995, May Average, Philippines, PHL
30.8, 1995, Jun Average, Philippines, PHL
29.8, 1995, Jul Average, Philippines, PHL
29.7, 1995, Aug Average, Philippines, PHL
29.3, 1995, Sep Average, Philippines, PHL
30.0, 1995, Oct Average, Philippines, PHL
29.5, 1995, Nov Average, Philippines, PHL
28.4, 1995, Dec Average, Philippines, PHL
28.2, 1996, Jan Average, Philippines, PHL
28.2, 1996, Feb Average, Philippines, PHL
30.2, 1996, Mar Average, Philippines, PHL
30.3, 1996, Apr Average, Philippines, PHL
30.6, 1996, May Average, Philippines, PHL
30.6, 1996, Jun Average, Philippines, PHL
29.8, 1996, Jul Average, Philippines, PHL
29.8, 1996, Aug Average, Philippines, PHL
29.8, 1996, Sep Average, Philippines, PHL
30.0, 1996, Oct Average, Philippines, PHL
29.0, 1996, Nov Average, Philippines, PHL
28.6, 1996, Dec Average, Philippines, PHL
27.9, 1997, Jan Average, Philippines, PHL
28.6, 1997, Feb Average, Philippines, PHL
29.6, 1997, Mar Average, Philippines, PHL
31.1, 1997, Apr Average, Philippines, PHL
31.3, 1997, May Average, Philippines, PHL
30.5, 1997, Jun Average, Philippines, PHL
29.7, 1997, Jul Average, Philippines, PHL
29.8, 1997, Aug Average, Philippines, PHL
29.9, 1997, Sep Average, Philippines, PHL
30.4, 1997, Oct Average, Philippines, PHL
30.4, 1997, Nov Average, Philippines, PHL
29.9, 1997, Dec Average, Philippines, PHL
29.9, 1998, Jan Average, Philippines, PHL
30.5, 1998, Feb Average, Philippines, PHL
31.2, 1998, Mar Average, Philippines, PHL
32.2, 1998, Apr Average, Philippines, PHL
32.1, 1998, May Average, Philippines, PHL
31.0, 1998, Jun Average, Philippines, PHL
30.9, 1998, Jul Average, Philippines, PHL
30.9, 1998, Aug Average, Philippines, PHL
30.1, 1998, Sep Average, Philippines, PHL
29.9, 1998, Oct Average, Philippines, PHL
30.0, 1998, Nov Average, Philippines, PHL
29.4, 1998, Dec Average, Philippines, PHL
29.0, 1999, Jan Average, Philippines, PHL
28.9, 1999, Feb Average, Philippines, PHL
30.3, 1999, Mar Average, Philippines, PHL
30.8, 1999, Apr Average, Philippines, PHL
31.2, 1999, May Average, Philippines, PHL
29.9, 1999, Jun Average, Philippines, PHL
29.6, 1999, Jul Average, Philippines, PHL
29.3, 1999, Aug Average, Philippines, PHL
29.4, 1999, Sep Average, Philippines, PHL
29.9, 1999, Oct Average, Philippines, PHL
29.2, 1999, Nov Average, Philippines, PHL
28.8, 1999, Dec Average, Philippines, PHL
29.2, 2000, Jan Average, Philippines, PHL
28.8, 2000, Feb Average, Philippines, PHL
30.1, 2000, Mar Average, Philippines, PHL
30.9, 2000, Apr Average, Philippines, PHL
31.0, 2000, May Average, Philippines, PHL
30.4, 2000, Jun Average, Philippines, PHL
29.2, 2000, Jul Average, Philippines, PHL
29.7, 2000, Aug Average, Philippines, PHL
29.8, 2000, Sep Average, Philippines, PHL
29.8, 2000, Oct Average, Philippines, PHL
29.8, 2000, Nov Average, Philippines, PHL
29.1, 2000, Dec Average, Philippines, PHL
29.3, 2001, Jan Average, Philippines, PHL
29.5, 2001, Feb Average, Philippines, PHL
30.2, 2001, Mar Average, Philippines, PHL
31.8, 2001, Apr Average, Philippines, PHL
31.2, 2001, May Average, Philippines, PHL
30.8, 2001, Jun Average, Philippines, PHL
29.8, 2001, Jul Average, Philippines, PHL
29.5, 2001, Aug Average, Philippines, PHL
30.0, 2001, Sep Average, Philippines, PHL
30.2, 2001, Oct Average, Philippines, PHL
29.1, 2001, Nov Average, Philippines, PHL
28.6, 2001, Dec Average, Philippines, PHL
28.9, 2002, Jan Average, Philippines, PHL
28.9, 2002, Feb Average, Philippines, PHL
30.5, 2002, Mar Average, Philippines, PHL
31.5, 2002, Apr Average, Philippines, PHL
31.1, 2002, May Average, Philippines, PHL
30.8, 2002, Jun Average, Philippines, PHL
29.4, 2002, Jul Average, Philippines, PHL
29.4, 2002, Aug Average, Philippines, PHL
29.5, 2002, Sep Average, Philippines, PHL
30.3, 2002, Oct Average, Philippines, PHL
29.8, 2002, Nov Average, Philippines, PHL
