Rainfall - (MM), Year, Statistics, Country, ISO3
285.9, 1951, Nov Average, Philippines, PHL
233.7, 1951, Dec Average, Philippines, PHL
80.8, 1952, Jan Average, Philippines, PHL
85.8, 1952, Feb Average, Philippines, PHL
70.1, 1952, Mar Average, Philippines, PHL
91.8, 1952, Apr Average, Philippines, PHL
206.2, 1952, May Average, Philippines, PHL
293.7, 1952, Jun Average, Philippines, PHL
232.0, 1952, Jul Average, Philippines, PHL
425.3, 1952, Aug Average, Philippines, PHL
252.9, 1952, Sep Average, Philippines, PHL
356.3, 1952, Oct Average, Philippines, PHL
163.0, 1952, Nov Average, Philippines, PHL
317.6, 1952, Dec Average, Philippines, PHL
123.8, 1953, Jan Average, Philippines, PHL
104.5, 1953, Feb Average, Philippines, PHL
65.0, 1953, Mar Average, Philippines, PHL
72.2, 1953, Apr Average, Philippines, PHL
167.1, 1953, May Average, Philippines, PHL
320.9, 1953, Jun Average, Philippines, PHL
274.5, 1953, Jul Average, Philippines, PHL
335.8, 1953, Aug Average, Philippines, PHL
205.6, 1953, Sep Average, Philippines, PHL
224.8, 1953, Oct Average, Philippines, PHL
328.3, 1953, Nov Average, Philippines, PHL
240.9, 1953, Dec Average, Philippines, PHL
63.9, 1954, Jan Average, Philippines, PHL
76.6, 1954, Feb Average, Philippines, PHL
167.5, 1954, Mar Average, Philippines, PHL
64.9, 1954, Apr Average, Philippines, PHL
197.9, 1954, May Average, Philippines, PHL
215.8, 1954, Jun Average, Philippines, PHL
249.6, 1954, Jul Average, Philippines, PHL
313.0, 1954, Aug Average, Philippines, PHL
256.4, 1954, Sep Average, Philippines, PHL
224.4, 1954, Oct Average, Philippines, PHL
257.0, 1954, Nov Average, Philippines, PHL
220.1, 1954, Dec Average, Philippines, PHL
250.6, 1955, Jan Average, Philippines, PHL
52.6, 1955, Feb Average, Philippines, PHL
68.9, 1955, Mar Average, Philippines, PHL
84.0, 1955, Apr Average, Philippines, PHL
161.8, 1955, May Average, Philippines, PHL
280.8, 1955, Jun Average, Philippines, PHL
213.9, 1955, Jul Average, Philippines, PHL
234.4, 1955, Aug Average, Philippines, PHL
232.5, 1955, Sep Average, Philippines, PHL
271.1, 1955, Oct Average, Philippines, PHL
293.3, 1955, Nov Average, Philippines, PHL
129.8, 1955, Dec Average, Philippines, PHL
137.4, 1956, Jan Average, Philippines, PHL
116.8, 1956, Feb Average, Philippines, PHL
94.1, 1956, Mar Average, Philippines, PHL
222.5, 1956, Apr Average, Philippines, PHL
276.1, 1956, May Average, Philippines, PHL
205.5, 1956, Jun Average, Philippines, PHL
240.3, 1956, Jul Average, Philippines, PHL
477.1, 1956, Aug Average, Philippines, PHL
340.7, 1956, Sep Average, Philippines, PHL
240.3, 1956, Oct Average, Philippines, PHL
249.9, 1956, Nov Average, Philippines, PHL
324.0, 1956, Dec Average, Philippines, PHL
143.4, 1957, Jan Average, Philippines, PHL
77.2, 1957, Feb Average, Philippines, PHL
98.9, 1957, Mar Average, Philippines, PHL
104.3, 1957, Apr Average, Philippines, PHL
90.0, 1957, May Average, Philippines, PHL
271.2, 1957, Jun Average, Philippines, PHL
244.8, 1957, Jul Average, Philippines, PHL
301.6, 1957, Aug Average, Philippines, PHL
262.6, 1957, Sep Average, Philippines, PHL
198.8, 1957, Oct Average, Philippines, PHL
175.8, 1957, Nov Average, Philippines, PHL
73.6, 1957, Dec Average, Philippines, PHL
95.1, 1958, Jan Average, Philippines, PHL
74.2, 1958, Feb Average, Philippines, PHL
49.6, 1958, Mar Average, Philippines, PHL
63.4, 1958, Apr Average, Philippines, PHL
130.4, 1958, May Average, Philippines, PHL
234.5, 1958, Jun Average, Philippines, PHL
268.3, 1958, Jul Average, Philippines, PHL
315.0, 1958, Aug Average, Philippines, PHL
243.5, 1958, Sep Average, Philippines, PHL
284.3, 1958, Oct Average, Philippines, PHL
226.4, 1958, Nov Average, Philippines, PHL
91.1, 1958, Dec Average, Philippines, PHL
102.4, 1959, Jan Average, Philippines, PHL
55.3, 1959, Feb Average, Philippines, PHL
130.6, 1959, Mar Average, Philippines, PHL
50.9, 1959, Apr Average, Philippines, PHL
222.6, 1959, May Average, Philippines, PHL
162.7, 1959, Jun Average, Philippines, PHL
274.8, 1959, Jul Average, Philippines, PHL
311.4, 1959, Aug Average, Philippines, PHL
206.5, 1959, Sep Average, Philippines, PHL
210.6, 1959, Oct Average, Philippines, PHL
277.1, 1959, Nov Average, Philippines, PHL
179.8, 1959, Dec Average, Philippines, PHL
108.3, 1960, Jan Average, Philippines, PHL
120.3, 1960, Feb Average, Philippines, PHL
76.8, 1960, Mar Average, Philippines, PHL
140.1, 1960, Apr Average, Philippines, PHL
212.0, 1960, May Average, Philippines, PHL
269.7, 1960, Jun Average, Philippines, PHL
290.9, 1960, Jul Average, Philippines, PHL
296.3, 1960, Aug Average, Philippines, PHL
297.5, 1960, Sep Average, Philippines, PHL
330.5, 1960, Oct Average, Philippines, PHL
192.0, 1960, Nov Average, Philippines, PHL
113.9, 1960, Dec Average, Philippines, PHL
109.2, 1961, Jan Average, Philippines, PHL
75.5, 1961, Feb Average, Philippines, PHL
85.6, 1961, Mar Average, Philippines, PHL
100.9, 1961, Apr Average, Philippines, PHL
231.8, 1961, May Average, Philippines, PHL
350.5, 1961, Jun Average, Philippines, PHL
276.5, 1961, Jul Average, Philippines, PHL
357.3, 1961, Aug Average, Philippines, PHL
211.7, 1961, Sep Average, Philippines, PHL
255.0, 1961, Oct Average, Philippines, PHL
189.4, 1961, Nov Average, Philippines, PHL
127.6, 1961, Dec Average, Philippines, PHL
124.7, 1962, Jan Average, Philippines, PHL
127.2, 1962, Feb Average, Philippines, PHL
100.0, 1962, Mar Average, Philippines, PHL
81.6, 1962, Apr Average, Philippines, PHL
224.6, 1962, May Average, Philippines, PHL
299.7, 1962, Jun Average, Philippines, PHL
377.0, 1962, Jul Average, Philippines, PHL
341.2, 1962, Aug Average, Philippines, PHL
391.7, 1962, Sep Average, Philippines, PHL
152.5, 1962, Oct Average, Philippines, PHL
219.2, 1962, Nov Average, Philippines, PHL
105.8, 1962, Dec Average, Philippines, PHL
118.1, 1963, Jan Average, Philippines, PHL
102.4, 1963, Feb Average, Philippines, PHL
83.6, 1963, Mar Average, Philippines, PHL
49.6, 1963, Apr Average, Philippines, PHL
198.2, 1963, May Average, Philippines, PHL
239.8, 1963, Jun Average, Philippines, PHL
237.2, 1963, Jul Average, Philippines, PHL
344.3, 1963, Aug Average, Philippines, PHL
300.8, 1963, Sep Average, Philippines, PHL
156.3, 1963, Oct Average, Philippines, PHL
134.8, 1963, Nov Average, Philippines, PHL
180.3, 1963, Dec Average, Philippines, PHL
78.0, 1964, Jan Average, Philippines, PHL
132.4, 1964, Feb Average, Philippines, PHL
61.7, 1964, Mar Average, Philippines, PHL
135.2, 1964, Apr Average, Philippines, PHL
222.6, 1964, May Average, Philippines, PHL
266.9, 1964, Jun Average, Philippines, PHL
258.1, 1964, Jul Average, Philippines, PHL
284.8, 1964, Aug Average, Philippines, PHL
282.9, 1964, Sep Average, Philippines, PHL
323.3, 1964, Oct Average, Philippines, PHL
372.5, 1964, Nov Average, Philippines, PHL
214.2, 1964, Dec Average, Philippines, PHL
175.4, 1965, Jan Average, Philippines, PHL
96.1, 1965, Feb Average, Philippines, PHL
125.0, 1965, Mar Average, Philippines, PHL
122.8, 1965, Apr Average, Philippines, PHL
192.9, 1965, May Average, Philippines, PHL
285.0, 1965, Jun Average, Philippines, PHL
305.2, 1965, Jul Average, Philippines, PHL
263.9, 1965, Aug Average, Philippines, PHL
248.0, 1965, Sep Average, Philippines, PHL
193.4, 1965, Oct Average, Philippines, PHL
179.2, 1965, Nov Average, Philippines, PHL
146.3, 1965, Dec Average, Philippines, PHL
91.9, 1966, Jan Average, Philippines, PHL
51.3, 1966, Feb Average, Philippines, PHL
50.6, 1966, Mar Average, Philippines, PHL
63.6, 1966, Apr Average, Philippines, PHL
368.2, 1966, May Average, Philippines, PHL
146.0, 1966, Jun Average, Philippines, PHL
334.7, 1966, Jul Average, Philippines, PHL
289.1, 1966, Aug Average, Philippines, PHL
288.3, 1966, Sep Average, Philippines, PHL
242.9, 1966, Oct Average, Philippines, PHL
312.4, 1966, Nov Average, Philippines, PHL
219.8, 1966, Dec Average, Philippines, PHL
196.1, 1967, Jan Average, Philippines, PHL
100.3, 1967, Feb Average, Philippines, PHL
77.0, 1967, Mar Average, Philippines, PHL
83.4, 1967, Apr Average, Philippines, PHL
111.1, 1967, May Average, Philippines, PHL
274.4, 1967, Jun Average, Philippines, PHL
273.1, 1967, Jul Average, Philippines, PHL
351.3, 1967, Aug Average, Philippines, PHL
209.2, 1967, Sep Average, Philippines, PHL
285.9, 1967, Oct Average, Philippines, PHL
208.3, 1967, Nov Average, Philippines, PHL
75.3, 1967, Dec Average, Philippines, PHL
109.7, 1968, Jan Average, Philippines, PHL
59.2, 1968, Feb Average, Philippines, PHL
46.9, 1968, Mar Average, Philippines, PHL
49.6, 1968, Apr Average, Philippines, PHL
104.3, 1968, May Average, Philippines, PHL
182.1, 1968, Jun Average, Philippines, PHL
347.9, 1968, Jul Average, Philippines, PHL
441.0, 1968, Aug Average, Philippines, PHL
277.2, 1968, Sep Average, Philippines, PHL
161.8, 1968, Oct Average, Philippines, PHL
129.0, 1968, Nov Average, Philippines, PHL
108.3, 1968, Dec Average, Philippines, PHL
56.5, 1969, Jan Average, Philippines, PHL
22.1, 1969, Feb Average, Philippines, PHL
35.7, 1969, Mar Average, Philippines, PHL
63.5, 1969, Apr Average, Philippines, PHL
129.7, 1969, May Average, Philippines, PHL
268.6, 1969, Jun Average, Philippines, PHL
317.2, 1969, Jul Average, Philippines, PHL
268.5, 1969, Aug Average, Philippines, PHL
268.7, 1969, Sep Average, Philippines, PHL
186.7, 1969, Oct Average, Philippines, PHL
163.2, 1969, Nov Average, Philippines, PHL
184.9, 1969, Dec Average, Philippines, PHL
102.8, 1970, Jan Average, Philippines, PHL
94.0, 1970, Feb Average, Philippines, PHL
88.2, 1970, Mar Average, Philippines, PHL
58.5, 1970, Apr Average, Philippines, PHL
135.3, 1970, May Average, Philippines, PHL
295.6, 1970, Jun Average, Philippines, PHL
248.2, 1970, Jul Average, Philippines, PHL
302.2, 1970, Aug Average, Philippines, PHL
288.8, 1970, Sep Average, Philippines, PHL
358.7, 1970, Oct Average, Philippines, PHL
274.9, 1970, Nov Average, Philippines, PHL
206.6, 1970, Dec Average, Philippines, PHL
127.7, 1971, Jan Average, Philippines, PHL
132.9, 1971, Feb Average, Philippines, PHL
123.1, 1971, Mar Average, Philippines, PHL
88.7, 1971, Apr Average, Philippines, PHL
238.5, 1971, May Average, Philippines, PHL
354.8, 1971, Jun Average, Philippines, PHL
321.9, 1971, Jul Average, Philippines, PHL
245.5, 1971, Aug Average, Philippines, PHL
216.7, 1971, Sep Average, Philippines, PHL
439.5, 1971, Oct Average, Philippines, PHL
313.0, 1971, Nov Average, Philippines, PHL
236.1, 1971, Dec Average, Philippines, PHL
206.7, 1972, Jan Average, Philippines, PHL
67.6, 1972, Feb Average, Philippines, PHL
142.5, 1972, Mar Average, Philippines, PHL
72.0, 1972, Apr Average, Philippines, PHL
175.3, 1972, May Average, Philippines, PHL
373.2, 1972, Jun Average, Philippines, PHL
397.7, 1972, Jul Average, Philippines, PHL
342.9, 1972, Aug Average, Philippines, PHL
235.5, 1972, Sep Average, Philippines, PHL
116.6, 1972, Oct Average, Philippines, PHL
187.3, 1972, Nov Average, Philippines, PHL
137.4, 1972, Dec Average, Philippines, PHL
29.9, 1973, Jan Average, Philippines, PHL
37.8, 1973, Feb Average, Philippines, PHL
33.3, 1973, Mar Average, Philippines, PHL
55.4, 1973, Apr Average, Philippines, PHL
108.6, 1973, May Average, Philippines, PHL
177.9, 1973, Jun Average, Philippines, PHL
290.3, 1973, Jul Average, Philippines, PHL
321.8, 1973, Aug Average, Philippines, PHL
292.4, 1973, Sep Average, Philippines, PHL
386.2, 1973, Oct Average, Philippines, PHL
398.2, 1973, Nov Average, Philippines, PHL
207.2, 1973, Dec Average, Philippines, PHL
95.3, 1974, Jan Average, Philippines, PHL
104.3, 1974, Feb Average, Philippines, PHL
65.9, 1974, Mar Average, Philippines, PHL
115.1, 1974, Apr Average, Philippines, PHL
172.8, 1974, May Average, Philippines, PHL
264.7, 1974, Jun Average, Philippines, PHL
330.1, 1974, Jul Average, Philippines, PHL
250.0, 1974, Aug Average, Philippines, PHL
143.8, 1974, Sep Average, Philippines, PHL
419.6, 1974, Oct Average, Philippines, PHL
298.0, 1974, Nov Average, Philippines, PHL
253.3, 1974, Dec Average, Philippines, PHL
171.6, 1975, Jan Average, Philippines, PHL
67.4, 1975, Feb Average, Philippines, PHL
76.2, 1975, Mar Average, Philippines, PHL
162.3, 1975, Apr Average, Philippines, PHL
147.6, 1975, May Average, Philippines, PHL
252.7, 1975, Jun Average, Philippines, PHL
216.6, 1975, Jul Average, Philippines, PHL
266.5, 1975, Aug Average, Philippines, PHL
237.8, 1975, Sep Average, Philippines, PHL
278.6, 1975, Oct Average, Philippines, PHL
163.0, 1975, Nov Average, Philippines, PHL
274.4, 1975, Dec Average, Philippines, PHL
158.3, 1976, Jan Average, Philippines, PHL
71.1, 1976, Feb Average, Philippines, PHL
75.2, 1976, Mar Average, Philippines, PHL
51.7, 1976, Apr Average, Philippines, PHL
298.2, 1976, May Average, Philippines, PHL
269.4, 1976, Jun Average, Philippines, PHL
166.2, 1976, Jul Average, Philippines, PHL
320.0, 1976, Aug Average, Philippines, PHL
241.2, 1976, Sep Average, Philippines, PHL
195.1, 1976, Oct Average, Philippines, PHL
214.7, 1976, Nov Average, Philippines, PHL
158.9, 1976, Dec Average, Philippines, PHL
136.9, 1977, Jan Average, Philippines, PHL
142.7, 1977, Feb Average, Philippines, PHL
63.1, 1977, Mar Average, Philippines, PHL
34.4, 1977, Apr Average, Philippines, PHL
122.7, 1977, May Average, Philippines, PHL
200.2, 1977, Jun Average, Philippines, PHL
375.3, 1977, Jul Average, Philippines, PHL
401.6, 1977, Aug Average, Philippines, PHL
339.2, 1977, Sep Average, Philippines, PHL
129.9, 1977, Oct Average, Philippines, PHL
224.8, 1977, Nov Average, Philippines, PHL
52.7, 1977, Dec Average, Philippines, PHL
75.2, 1978, Jan Average, Philippines, PHL
76.7, 1978, Feb Average, Philippines, PHL
68.2, 1978, Mar Average, Philippines, PHL
113.1, 1978, Apr Average, Philippines, PHL
175.9, 1978, May Average, Philippines, PHL
196.1, 1978, Jun Average, Philippines, PHL
282.9, 1978, Jul Average, Philippines, PHL
314.6, 1978, Aug Average, Philippines, PHL
305.8, 1978, Sep Average, Philippines, PHL
291.5, 1978, Oct Average, Philippines, PHL
151.6, 1978, Nov Average, Philippines, PHL
177.1, 1978, Dec Average, Philippines, PHL
71.1, 1979, Jan Average, Philippines, PHL
41.9, 1979, Feb Average, Philippines, PHL
41.4, 1979, Mar Average, Philippines, PHL
112.4, 1979, Apr Average, Philippines, PHL
224.1, 1979, May Average, Philippines, PHL
261.1, 1979, Jun Average, Philippines, PHL
308.1, 1979, Jul Average, Philippines, PHL
243.2, 1979, Aug Average, Philippines, PHL
214.5, 1979, Sep Average, Philippines, PHL
247.0, 1979, Oct Average, Philippines, PHL
155.5, 1979, Nov Average, Philippines, PHL
135.7, 1979, Dec Average, Philippines, PHL
137.0, 1980, Jan Average, Philippines, PHL
77.0, 1980, Feb Average, Philippines, PHL
95.2, 1980, Mar Average, Philippines, PHL
66.5, 1980, Apr Average, Philippines, PHL
131.9, 1980, May Average, Philippines, PHL
328.8, 1980, Jun Average, Philippines, PHL
298.3, 1980, Jul Average, Philippines, PHL
260.2, 1980, Aug Average, Philippines, PHL
222.0, 1980, Sep Average, Philippines, PHL
314.9, 1980, Oct Average, Philippines, PHL
299.2, 1980, Nov Average, Philippines, PHL
172.8, 1980, Dec Average, Philippines, PHL
180.0, 1981, Jan Average, Philippines, PHL
60.9, 1981, Feb Average, Philippines, PHL
32.4, 1981, Mar Average, Philippines, PHL
53.8, 1981, Apr Average, Philippines, PHL
148.5, 1981, May Average, Philippines, PHL
272.5, 1981, Jun Average, Philippines, PHL
321.0, 1981, Jul Average, Philippines, PHL
173.3, 1981, Aug Average, Philippines, PHL
259.6, 1981, Sep Average, Philippines, PHL
254.7, 1981, Oct Average, Philippines, PHL
286.3, 1981, Nov Average, Philippines, PHL
135.6, 1981, Dec Average, Philippines, PHL
102.5, 1982, Jan Average, Philippines, PHL
101.5, 1982, Feb Average, Philippines, PHL
107.6, 1982, Mar Average, Philippines, PHL
85.8, 1982, Apr Average, Philippines, PHL
143.5, 1982, May Average, Philippines, PHL
226.1, 1982, Jun Average, Philippines, PHL
279.5, 1982, Jul Average, Philippines, PHL
335.0, 1982, Aug Average, Philippines, PHL
203.0, 1982, Sep Average, Philippines, PHL
169.6, 1982, Oct Average, Philippines, PHL
144.4, 1982, Nov Average, Philippines, PHL
150.3, 1982, Dec Average, Philippines, PHL
79.4, 1983, Jan Average, Philippines, PHL
13.6, 1983, Feb Average, Philippines, PHL
31.1, 1983, Mar Average, Philippines, PHL
14.5, 1983, Apr Average, Philippines, PHL
63.3, 1983, May Average, Philippines, PHL
154.4, 1983, Jun Average, Philippines, PHL
337.8, 1983, Jul Average, Philippines, PHL
322.7, 1983, Aug Average, Philippines, PHL
316.2, 1983, Sep Average, Philippines, PHL
304.8, 1983, Oct Average, Philippines, PHL
183.7, 1983, Nov Average, Philippines, PHL
156.5, 1983, Dec Average, Philippines, PHL
143.4, 1984, Jan Average, Philippines, PHL
106.0, 1984, Feb Average, Philippines, PHL
104.9, 1984, Mar Average, Philippines, PHL
136.2, 1984, Apr Average, Philippines, PHL
192.4, 1984, May Average, Philippines, PHL
327.6, 1984, Jun Average, Philippines, PHL
269.8, 1984, Jul Average, Philippines, PHL
284.2, 1984, Aug Average, Philippines, PHL
361.3, 1984, Sep Average, Philippines, PHL
300.7, 1984, Oct Average, Philippines, PHL
176.4, 1984, Nov Average, Philippines, PHL
137.4, 1984, Dec Average, Philippines, PHL
125.9, 1985, Jan Average, Philippines, PHL
70.5, 1985, Feb Average, Philippines, PHL
71.9, 1985, Mar Average, Philippines, PHL
177.6, 1985, Apr Average, Philippines, PHL
182.5, 1985, May Average, Philippines, PHL
296.0, 1985, Jun Average, Philippines, PHL
370.0, 1985, Jul Average, Philippines, PHL
169.5, 1985, Aug Average, Philippines, PHL
334.1, 1985, Sep Average, Philippines, PHL
369.6, 1985, Oct Average, Philippines, PHL
199.1, 1985, Nov Average, Philippines, PHL
141.6, 1985, Dec Average, Philippines, PHL
192.6, 1986, Jan Average, Philippines, PHL
71.0, 1986, Feb Average, Philippines, PHL
72.4, 1986, Mar Average, Philippines, PHL
85.0, 1986, Apr Average, Philippines, PHL
158.8, 1986, May Average, Philippines, PHL
207.3, 1986, Jun Average, Philippines, PHL
457.9, 1986, Jul Average, Philippines, PHL
353.4, 1986, Aug Average, Philippines, PHL
371.7, 1986, Sep Average, Philippines, PHL
344.0, 1986, Oct Average, Philippines, PHL
268.0, 1986, Nov Average, Philippines, PHL
109.8, 1986, Dec Average, Philippines, PHL
60.9, 1987, Jan Average, Philippines, PHL
64.5, 1987, Feb Average, Philippines, PHL
32.4, 1987, Mar Average, Philippines, PHL
23.2, 1987, Apr Average, Philippines, PHL
82.5, 1987, May Average, Philippines, PHL
193.3, 1987, Jun Average, Philippines, PHL
229.3, 1987, Jul Average, Philippines, PHL
319.5, 1987, Aug Average, Philippines, PHL
204.5, 1987, Sep Average, Philippines, PHL
239.8, 1987, Oct Average, Philippines, PHL
229.5, 1987, Nov Average, Philippines, PHL
194.2, 1987, Dec Average, Philippines, PHL
95.1, 1988, Jan Average, Philippines, PHL
103.9, 1988, Feb Average, Philippines, PHL
59.7, 1988, Mar Average, Philippines, PHL
132.6, 1988, Apr Average, Philippines, PHL
172.2, 1988, May Average, Philippines, PHL
257.8, 1988, Jun Average, Philippines, PHL
260.9, 1988, Jul Average, Philippines, PHL
223.9, 1988, Aug Average, Philippines, PHL
261.7, 1988, Sep Average, Philippines, PHL
441.1, 1988, Oct Average, Philippines, PHL
319.9, 1988, Nov Average, Philippines, PHL
137.3, 1988, Dec Average, Philippines, PHL
171.9, 1989, Jan Average, Philippines, PHL
130.6, 1989, Feb Average, Philippines, PHL
165.6, 1989, Mar Average, Philippines, PHL
109.0, 1989, Apr Average, Philippines, PHL
272.7, 1989, May Average, Philippines, PHL
269.1, 1989, Jun Average, Philippines, PHL
294.5, 1989, Jul Average, Philippines, PHL
351.9, 1989, Aug Average, Philippines, PHL
287.5, 1989, Sep Average, Philippines, PHL
245.9, 1989, Oct Average, Philippines, PHL
151.9, 1989, Nov Average, Philippines, PHL
78.4, 1989, Dec Average, Philippines, PHL
84.1, 1990, Jan Average, Philippines, PHL
28.5, 1990, Feb Average, Philippines, PHL
44.6, 1990, Mar Average, Philippines, PHL
55.4, 1990, Apr Average, Philippines, PHL
263.3, 1990, May Average, Philippines, PHL
320.7, 1990, Jun Average, Philippines, PHL
274.8, 1990, Jul Average, Philippines, PHL
353.6, 1990, Aug Average, Philippines, PHL
307.0, 1990, Sep Average, Philippines, PHL
241.9, 1990, Oct Average, Philippines, PHL
281.9, 1990, Nov Average, Philippines, PHL
126.6, 1990, Dec Average, Philippines, PHL
78.8, 1991, Jan Average, Philippines, PHL
75.1, 1991, Feb Average, Philippines, PHL
77.1, 1991, Mar Average, Philippines, PHL
95.4, 1991, Apr Average, Philippines, PHL
122.1, 1991, May Average, Philippines, PHL
209.6, 1991, Jun Average, Philippines, PHL
323.3, 1991, Jul Average, Philippines, PHL
338.4, 1991, Aug Average, Philippines, PHL
181.0, 1991, Sep Average, Philippines, PHL
209.2, 1991, Oct Average, Philippines, PHL
170.0, 1991, Nov Average, Philippines, PHL
88.9, 1991, Dec Average, Philippines, PHL
61.2, 1992, Jan Average, Philippines, PHL
35.9, 1992, Feb Average, Philippines, PHL
20.7, 1992, Mar Average, Philippines, PHL
33.5, 1992, Apr Average, Philippines, PHL
111.3, 1992, May Average, Philippines, PHL
217.3, 1992, Jun Average, Philippines, PHL
323.3, 1992, Jul Average, Philippines, PHL
307.1, 1992, Aug Average, Philippines, PHL
294.7, 1992, Sep Average, Philippines, PHL
255.7, 1992, Oct Average, Philippines, PHL
149.4, 1992, Nov Average, Philippines, PHL
110.6, 1992, Dec Average, Philippines, PHL
68.0, 1993, Jan Average, Philippines, PHL
98.6, 1993, Feb Average, Philippines, PHL
62.9, 1993, Mar Average, Philippines, PHL
76.5, 1993, Apr Average, Philippines, PHL
64.7, 1993, May Average, Philippines, PHL
153.2, 1993, Jun Average, Philippines, PHL
275.5, 1993, Jul Average, Philippines, PHL
300.2, 1993, Aug Average, Philippines, PHL
241.0, 1993, Sep Average, Philippines, PHL
313.1, 1993, Oct Average, Philippines, PHL
264.7, 1993, Nov Average, Philippines, PHL
265.2, 1993, Dec Average, Philippines, PHL
128.3, 1994, Jan Average, Philippines, PHL
73.2, 1994, Feb Average, Philippines, PHL
97.4, 1994, Mar Average, Philippines, PHL
128.0, 1994, Apr Average, Philippines, PHL
173.5, 1994, May Average, Philippines, PHL
352.6, 1994, Jun Average, Philippines, PHL
270.5, 1994, Jul Average, Philippines, PHL
281.9, 1994, Aug Average, Philippines, PHL
268.1, 1994, Sep Average, Philippines, PHL
116.4, 1994, Oct Average, Philippines, PHL
85.7, 1994, Nov Average, Philippines, PHL
139.6, 1994, Dec Average, Philippines, PHL
99.9, 1995, Jan Average, Philippines, PHL
64.2, 1995, Feb Average, Philippines, PHL
61.5, 1995, Mar Average, Philippines, PHL
44.0, 1995, Apr Average, Philippines, PHL
145.0, 1995, May Average, Philippines, PHL
232.1, 1995, Jun Average, Philippines, PHL
314.3, 1995, Jul Average, Philippines, PHL
328.2, 1995, Aug Average, Philippines, PHL
385.3, 1995, Sep Average, Philippines, PHL
300.6, 1995, Oct Average, Philippines, PHL
256.5, 1995, Nov Average, Philippines, PHL
297.3, 1995, Dec Average, Philippines, PHL
169.1, 1996, Jan Average, Philippines, PHL
101.6, 1996, Feb Average, Philippines, PHL
80.3, 1996, Mar Average, Philippines, PHL
150.0, 1996, Apr Average, Philippines, PHL
169.3, 1996, May Average, Philippines, PHL
234.8, 1996, Jun Average, Philippines, PHL
241.0, 1996, Jul Average, Philippines, PHL
261.9, 1996, Aug Average, Philippines, PHL
277.0, 1996, Sep Average, Philippines, PHL
255.8, 1996, Oct Average, Philippines, PHL
338.3, 1996, Nov Average, Philippines, PHL
124.9, 1996, Dec Average, Philippines, PHL
134.9, 1997, Jan Average, Philippines, PHL
123.1, 1997, Feb Average, Philippines, PHL
86.2, 1997, Mar Average, Philippines, PHL
69.2, 1997, Apr Average, Philippines, PHL
236.1, 1997, May Average, Philippines, PHL
156.9, 1997, Jun Average, Philippines, PHL
310.3, 1997, Jul Average, Philippines, PHL
243.1, 1997, Aug Average, Philippines, PHL
213.4, 1997, Sep Average, Philippines, PHL
230.5, 1997, Oct Average, Philippines, PHL
101.0, 1997, Nov Average, Philippines, PHL
76.2, 1997, Dec Average, Philippines, PHL
38.6, 1998, Jan Average, Philippines, PHL
19.9, 1998, Feb Average, Philippines, PHL
27.2, 1998, Mar Average, Philippines, PHL
31.7, 1998, Apr Average, Philippines, PHL
145.7, 1998, May Average, Philippines, PHL
178.5, 1998, Jun Average, Philippines, PHL
143.2, 1998, Jul Average, Philippines, PHL
292.9, 1998, Aug Average, Philippines, PHL
223.9, 1998, Sep Average, Philippines, PHL
373.8, 1998, Oct Average, Philippines, PHL
365.7, 1998, Nov Average, Philippines, PHL
261.8, 1998, Dec Average, Philippines, PHL
232.0, 1999, Jan Average, Philippines, PHL
127.4, 1999, Feb Average, Philippines, PHL
229.5, 1999, Mar Average, Philippines, PHL
208.5, 1999, Apr Average, Philippines, PHL
200.1, 1999, May Average, Philippines, PHL
289.6, 1999, Jun Average, Philippines, PHL
255.4, 1999, Jul Average, Philippines, PHL
403.8, 1999, Aug Average, Philippines, PHL
305.0, 1999, Sep Average, Philippines, PHL
327.7, 1999, Oct Average, Philippines, PHL
257.2, 1999, Nov Average, Philippines, PHL
267.3, 1999, Dec Average, Philippines, PHL
148.9, 2000, Jan Average, Philippines, PHL
169.6, 2000, Feb Average, Philippines, PHL
175.7, 2000, Mar Average, Philippines, PHL
148.5, 2000, Apr Average, Philippines, PHL
264.0, 2000, May Average, Philippines, PHL
255.7, 2000, Jun Average, Philippines, PHL
278.2, 2000, Jul Average, Philippines, PHL
248.9, 2000, Aug Average, Philippines, PHL
240.0, 2000, Sep Average, Philippines, PHL
449.4, 2000, Oct Average, Philippines, PHL
279.4, 2000, Nov Average, Philippines, PHL
265.7, 2000, Dec Average, Philippines, PHL
150.2, 2001, Jan Average, Philippines, PHL
146.3, 2001, Feb Average, Philippines, PHL
131.5, 2001, Mar Average, Philippines, PHL
102.6, 2001, Apr Average, Philippines, PHL
181.2, 2001, May Average, Philippines, PHL
237.9, 2001, Jun Average, Philippines, PHL
386.1, 2001, Jul Average, Philippines, PHL
302.1, 2001, Aug Average, Philippines, PHL
277.3, 2001, Sep Average, Philippines, PHL
263.6, 2001, Oct Average, Philippines, PHL
269.7, 2001, Nov Average, Philippines, PHL
220.7, 2001, Dec Average, Philippines, PHL
102.8, 2002, Jan Average, Philippines, PHL
86.3, 2002, Feb Average, Philippines, PHL
95.2, 2002, Mar Average, Philippines, PHL
70.5, 2002, Apr Average, Philippines, PHL
181.2, 2002, May Average, Philippines, PHL
221.2, 2002, Jun Average, Philippines, PHL
384.6, 2002, Jul Average, Philippines, PHL
326.6, 2002, Aug Average, Philippines, PHL
266.4, 2002, Sep Average, Philippines, PHL
184.1, 2002, Oct Average, Philippines, PHL
