tasmin, Year, Statistics, Country, ISO3
6.0, 1951, Dec Average, Egypt, EGY
6.3, 1952, Jan Average, Egypt, EGY
7.3, 1952, Feb Average, Egypt, EGY
9.2, 1952, Mar Average, Egypt, EGY
14.4, 1952, Apr Average, Egypt, EGY
18.2, 1952, May Average, Egypt, EGY
19.7, 1952, Jun Average, Egypt, EGY
21.3, 1952, Jul Average, Egypt, EGY
23.1, 1952, Aug Average, Egypt, EGY
21.8, 1952, Sep Average, Egypt, EGY
18.2, 1952, Oct Average, Egypt, EGY
11.8, 1952, Nov Average, Egypt, EGY
9.1, 1952, Dec Average, Egypt, EGY
5.5, 1953, Jan Average, Egypt, EGY
7.9, 1953, Feb Average, Egypt, EGY
8.0, 1953, Mar Average, Egypt, EGY
14.0, 1953, Apr Average, Egypt, EGY
19.2, 1953, May Average, Egypt, EGY
21.2, 1953, Jun Average, Egypt, EGY
22.6, 1953, Jul Average, Egypt, EGY
22.1, 1953, Aug Average, Egypt, EGY
19.4, 1953, Sep Average, Egypt, EGY
17.2, 1953, Oct Average, Egypt, EGY
10.6, 1953, Nov Average, Egypt, EGY
6.3, 1953, Dec Average, Egypt, EGY
4.5, 1954, Jan Average, Egypt, EGY
7.0, 1954, Feb Average, Egypt, EGY
10.7, 1954, Mar Average, Egypt, EGY
13.6, 1954, Apr Average, Egypt, EGY
19.1, 1954, May Average, Egypt, EGY
20.3, 1954, Jun Average, Egypt, EGY
22.1, 1954, Jul Average, Egypt, EGY
22.7, 1954, Aug Average, Egypt, EGY
19.4, 1954, Sep Average, Egypt, EGY
17.0, 1954, Oct Average, Egypt, EGY
12.1, 1954, Nov Average, Egypt, EGY
7.1, 1954, Dec Average, Egypt, EGY
6.9, 1955, Jan Average, Egypt, EGY
9.0, 1955, Feb Average, Egypt, EGY
10.8, 1955, Mar Average, Egypt, EGY
14.7, 1955, Apr Average, Egypt, EGY
18.0, 1955, May Average, Egypt, EGY
21.2, 1955, Jun Average, Egypt, EGY
22.3, 1955, Jul Average, Egypt, EGY
21.4, 1955, Aug Average, Egypt, EGY
20.8, 1955, Sep Average, Egypt, EGY
17.7, 1955, Oct Average, Egypt, EGY
12.2, 1955, Nov Average, Egypt, EGY
7.3, 1955, Dec Average, Egypt, EGY
6.4, 1956, Jan Average, Egypt, EGY
8.7, 1956, Feb Average, Egypt, EGY
9.7, 1956, Mar Average, Egypt, EGY
14.1, 1956, Apr Average, Egypt, EGY
16.6, 1956, May Average, Egypt, EGY
20.9, 1956, Jun Average, Egypt, EGY
22.5, 1956, Jul Average, Egypt, EGY
23.3, 1956, Aug Average, Egypt, EGY
20.3, 1956, Sep Average, Egypt, EGY
15.9, 1956, Oct Average, Egypt, EGY
12.3, 1956, Nov Average, Egypt, EGY
7.4, 1956, Dec Average, Egypt, EGY
4.8, 1957, Jan Average, Egypt, EGY
6.8, 1957, Feb Average, Egypt, EGY
9.6, 1957, Mar Average, Egypt, EGY
13.6, 1957, Apr Average, Egypt, EGY
18.4, 1957, May Average, Egypt, EGY
20.3, 1957, Jun Average, Egypt, EGY
21.8, 1957, Jul Average, Egypt, EGY
22.5, 1957, Aug Average, Egypt, EGY
21.6, 1957, Sep Average, Egypt, EGY
18.5, 1957, Oct Average, Egypt, EGY
13.4, 1957, Nov Average, Egypt, EGY
7.7, 1957, Dec Average, Egypt, EGY
6.1, 1958, Jan Average, Egypt, EGY
7.4, 1958, Feb Average, Egypt, EGY
11.0, 1958, Mar Average, Egypt, EGY
16.2, 1958, Apr Average, Egypt, EGY
17.8, 1958, May Average, Egypt, EGY
20.6, 1958, Jun Average, Egypt, EGY
22.1, 1958, Jul Average, Egypt, EGY
22.3, 1958, Aug Average, Egypt, EGY
19.9, 1958, Sep Average, Egypt, EGY
16.5, 1958, Oct Average, Egypt, EGY
13.1, 1958, Nov Average, Egypt, EGY
9.4, 1958, Dec Average, Egypt, EGY
5.9, 1959, Jan Average, Egypt, EGY
4.2, 1959, Feb Average, Egypt, EGY
8.9, 1959, Mar Average, Egypt, EGY
14.3, 1959, Apr Average, Egypt, EGY
18.9, 1959, May Average, Egypt, EGY
20.3, 1959, Jun Average, Egypt, EGY
21.0, 1959, Jul Average, Egypt, EGY
21.5, 1959, Aug Average, Egypt, EGY
19.2, 1959, Sep Average, Egypt, EGY
15.3, 1959, Oct Average, Egypt, EGY
11.8, 1959, Nov Average, Egypt, EGY
7.8, 1959, Dec Average, Egypt, EGY
6.2, 1960, Jan Average, Egypt, EGY
7.6, 1960, Feb Average, Egypt, EGY
10.5, 1960, Mar Average, Egypt, EGY
15.0, 1960, Apr Average, Egypt, EGY
18.8, 1960, May Average, Egypt, EGY
20.0, 1960, Jun Average, Egypt, EGY
21.7, 1960, Jul Average, Egypt, EGY
22.0, 1960, Aug Average, Egypt, EGY
20.5, 1960, Sep Average, Egypt, EGY
19.3, 1960, Oct Average, Egypt, EGY
13.1, 1960, Nov Average, Egypt, EGY
11.4, 1960, Dec Average, Egypt, EGY
6.8, 1961, Jan Average, Egypt, EGY
5.7, 1961, Feb Average, Egypt, EGY
8.2, 1961, Mar Average, Egypt, EGY
14.3, 1961, Apr Average, Egypt, EGY
18.2, 1961, May Average, Egypt, EGY
22.5, 1961, Jun Average, Egypt, EGY
21.7, 1961, Jul Average, Egypt, EGY
22.0, 1961, Aug Average, Egypt, EGY
18.4, 1961, Sep Average, Egypt, EGY
15.8, 1961, Oct Average, Egypt, EGY
11.4, 1961, Nov Average, Egypt, EGY
7.1, 1961, Dec Average, Egypt, EGY
6.7, 1962, Jan Average, Egypt, EGY
6.5, 1962, Feb Average, Egypt, EGY
12.3, 1962, Mar Average, Egypt, EGY
14.0, 1962, Apr Average, Egypt, EGY
18.1, 1962, May Average, Egypt, EGY
21.4, 1962, Jun Average, Egypt, EGY
22.1, 1962, Jul Average, Egypt, EGY
23.1, 1962, Aug Average, Egypt, EGY
20.5, 1962, Sep Average, Egypt, EGY
17.8, 1962, Oct Average, Egypt, EGY
15.0, 1962, Nov Average, Egypt, EGY
7.4, 1962, Dec Average, Egypt, EGY
7.5, 1963, Jan Average, Egypt, EGY
8.6, 1963, Feb Average, Egypt, EGY
9.4, 1963, Mar Average, Egypt, EGY
15.1, 1963, Apr Average, Egypt, EGY
18.3, 1963, May Average, Egypt, EGY
21.4, 1963, Jun Average, Egypt, EGY
22.3, 1963, Jul Average, Egypt, EGY
22.8, 1963, Aug Average, Egypt, EGY
21.1, 1963, Sep Average, Egypt, EGY
18.6, 1963, Oct Average, Egypt, EGY
12.2, 1963, Nov Average, Egypt, EGY
7.8, 1963, Dec Average, Egypt, EGY
4.5, 1964, Jan Average, Egypt, EGY
6.2, 1964, Feb Average, Egypt, EGY
10.7, 1964, Mar Average, Egypt, EGY
14.2, 1964, Apr Average, Egypt, EGY
16.6, 1964, May Average, Egypt, EGY
20.3, 1964, Jun Average, Egypt, EGY
21.1, 1964, Jul Average, Egypt, EGY
21.5, 1964, Aug Average, Egypt, EGY
18.5, 1964, Sep Average, Egypt, EGY
16.7, 1964, Oct Average, Egypt, EGY
11.5, 1964, Nov Average, Egypt, EGY
7.7, 1964, Dec Average, Egypt, EGY
6.3, 1965, Jan Average, Egypt, EGY
7.6, 1965, Feb Average, Egypt, EGY
10.7, 1965, Mar Average, Egypt, EGY
13.2, 1965, Apr Average, Egypt, EGY
16.9, 1965, May Average, Egypt, EGY
21.3, 1965, Jun Average, Egypt, EGY
22.3, 1965, Jul Average, Egypt, EGY
22.1, 1965, Aug Average, Egypt, EGY
20.1, 1965, Sep Average, Egypt, EGY
15.8, 1965, Oct Average, Egypt, EGY
10.9, 1965, Nov Average, Egypt, EGY
7.0, 1965, Dec Average, Egypt, EGY
6.3, 1966, Jan Average, Egypt, EGY
7.2, 1966, Feb Average, Egypt, EGY
9.8, 1966, Mar Average, Egypt, EGY
14.8, 1966, Apr Average, Egypt, EGY
18.4, 1966, May Average, Egypt, EGY
21.2, 1966, Jun Average, Egypt, EGY
21.8, 1966, Jul Average, Egypt, EGY
22.2, 1966, Aug Average, Egypt, EGY
20.6, 1966, Sep Average, Egypt, EGY
18.5, 1966, Oct Average, Egypt, EGY
14.8, 1966, Nov Average, Egypt, EGY
7.6, 1966, Dec Average, Egypt, EGY
4.7, 1967, Jan Average, Egypt, EGY
6.5, 1967, Feb Average, Egypt, EGY
7.7, 1967, Mar Average, Egypt, EGY
14.0, 1967, Apr Average, Egypt, EGY
17.2, 1967, May Average, Egypt, EGY
20.6, 1967, Jun Average, Egypt, EGY
21.0, 1967, Jul Average, Egypt, EGY
21.9, 1967, Aug Average, Egypt, EGY
19.8, 1967, Sep Average, Egypt, EGY
16.4, 1967, Oct Average, Egypt, EGY
11.0, 1967, Nov Average, Egypt, EGY
8.0, 1967, Dec Average, Egypt, EGY
5.0, 1968, Jan Average, Egypt, EGY
6.8, 1968, Feb Average, Egypt, EGY
9.3, 1968, Mar Average, Egypt, EGY
14.2, 1968, Apr Average, Egypt, EGY
19.5, 1968, May Average, Egypt, EGY
22.6, 1968, Jun Average, Egypt, EGY
22.6, 1968, Jul Average, Egypt, EGY
22.6, 1968, Aug Average, Egypt, EGY
20.7, 1968, Sep Average, Egypt, EGY
16.6, 1968, Oct Average, Egypt, EGY
12.3, 1968, Nov Average, Egypt, EGY
7.8, 1968, Dec Average, Egypt, EGY
5.3, 1969, Jan Average, Egypt, EGY
9.3, 1969, Feb Average, Egypt, EGY
13.2, 1969, Mar Average, Egypt, EGY
13.2, 1969, Apr Average, Egypt, EGY
18.1, 1969, May Average, Egypt, EGY
22.1, 1969, Jun Average, Egypt, EGY
20.4, 1969, Jul Average, Egypt, EGY
21.6, 1969, Aug Average, Egypt, EGY
21.7, 1969, Sep Average, Egypt, EGY
17.9, 1969, Oct Average, Egypt, EGY
12.4, 1969, Nov Average, Egypt, EGY
7.8, 1969, Dec Average, Egypt, EGY
7.2, 1970, Jan Average, Egypt, EGY
7.7, 1970, Feb Average, Egypt, EGY
10.6, 1970, Mar Average, Egypt, EGY
14.7, 1970, Apr Average, Egypt, EGY
18.1, 1970, May Average, Egypt, EGY
19.3, 1970, Jun Average, Egypt, EGY
21.5, 1970, Jul Average, Egypt, EGY
21.4, 1970, Aug Average, Egypt, EGY
19.9, 1970, Sep Average, Egypt, EGY
15.7, 1970, Oct Average, Egypt, EGY
11.6, 1970, Nov Average, Egypt, EGY
6.0, 1970, Dec Average, Egypt, EGY
7.6, 1971, Jan Average, Egypt, EGY
7.0, 1971, Feb Average, Egypt, EGY
10.8, 1971, Mar Average, Egypt, EGY
13.0, 1971, Apr Average, Egypt, EGY
18.9, 1971, May Average, Egypt, EGY
20.6, 1971, Jun Average, Egypt, EGY
20.7, 1971, Jul Average, Egypt, EGY
22.1, 1971, Aug Average, Egypt, EGY
20.0, 1971, Sep Average, Egypt, EGY
15.5, 1971, Oct Average, Egypt, EGY
10.7, 1971, Nov Average, Egypt, EGY
7.0, 1971, Dec Average, Egypt, EGY
5.6, 1972, Jan Average, Egypt, EGY
6.5, 1972, Feb Average, Egypt, EGY
9.8, 1972, Mar Average, Egypt, EGY
15.4, 1972, Apr Average, Egypt, EGY
18.2, 1972, May Average, Egypt, EGY
20.7, 1972, Jun Average, Egypt, EGY
21.7, 1972, Jul Average, Egypt, EGY
22.5, 1972, Aug Average, Egypt, EGY
21.1, 1972, Sep Average, Egypt, EGY
17.5, 1972, Oct Average, Egypt, EGY
11.4, 1972, Nov Average, Egypt, EGY
6.4, 1972, Dec Average, Egypt, EGY
5.4, 1973, Jan Average, Egypt, EGY
8.4, 1973, Feb Average, Egypt, EGY
9.1, 1973, Mar Average, Egypt, EGY
13.6, 1973, Apr Average, Egypt, EGY
17.8, 1973, May Average, Egypt, EGY
20.4, 1973, Jun Average, Egypt, EGY
22.5, 1973, Jul Average, Egypt, EGY
20.9, 1973, Aug Average, Egypt, EGY
20.1, 1973, Sep Average, Egypt, EGY
17.3, 1973, Oct Average, Egypt, EGY
10.0, 1973, Nov Average, Egypt, EGY
7.7, 1973, Dec Average, Egypt, EGY
4.7, 1974, Jan Average, Egypt, EGY
6.7, 1974, Feb Average, Egypt, EGY
11.1, 1974, Mar Average, Egypt, EGY
15.4, 1974, Apr Average, Egypt, EGY
17.5, 1974, May Average, Egypt, EGY
20.6, 1974, Jun Average, Egypt, EGY
22.0, 1974, Jul Average, Egypt, EGY
21.7, 1974, Aug Average, Egypt, EGY
20.3, 1974, Sep Average, Egypt, EGY
18.1, 1974, Oct Average, Egypt, EGY
11.8, 1974, Nov Average, Egypt, EGY
6.4, 1974, Dec Average, Egypt, EGY
5.2, 1975, Jan Average, Egypt, EGY
7.1, 1975, Feb Average, Egypt, EGY
10.3, 1975, Mar Average, Egypt, EGY
15.9, 1975, Apr Average, Egypt, EGY
18.0, 1975, May Average, Egypt, EGY
20.7, 1975, Jun Average, Egypt, EGY
21.7, 1975, Jul Average, Egypt, EGY
21.2, 1975, Aug Average, Egypt, EGY
19.8, 1975, Sep Average, Egypt, EGY
16.5, 1975, Oct Average, Egypt, EGY
11.8, 1975, Nov Average, Egypt, EGY
7.3, 1975, Dec Average, Egypt, EGY
5.5, 1976, Jan Average, Egypt, EGY
6.0, 1976, Feb Average, Egypt, EGY
10.3, 1976, Mar Average, Egypt, EGY
14.5, 1976, Apr Average, Egypt, EGY
18.9, 1976, May Average, Egypt, EGY
20.2, 1976, Jun Average, Egypt, EGY
21.5, 1976, Jul Average, Egypt, EGY
20.6, 1976, Aug Average, Egypt, EGY
20.3, 1976, Sep Average, Egypt, EGY
18.4, 1976, Oct Average, Egypt, EGY
12.6, 1976, Nov Average, Egypt, EGY
8.1, 1976, Dec Average, Egypt, EGY
6.1, 1977, Jan Average, Egypt, EGY
8.8, 1977, Feb Average, Egypt, EGY
9.1, 1977, Mar Average, Egypt, EGY
13.6, 1977, Apr Average, Egypt, EGY
18.9, 1977, May Average, Egypt, EGY
21.6, 1977, Jun Average, Egypt, EGY
22.5, 1977, Jul Average, Egypt, EGY
22.7, 1977, Aug Average, Egypt, EGY
20.3, 1977, Sep Average, Egypt, EGY
15.4, 1977, Oct Average, Egypt, EGY
11.7, 1977, Nov Average, Egypt, EGY
6.1, 1977, Dec Average, Egypt, EGY
5.5, 1978, Jan Average, Egypt, EGY
8.0, 1978, Feb Average, Egypt, EGY
10.3, 1978, Mar Average, Egypt, EGY
14.8, 1978, Apr Average, Egypt, EGY
19.8, 1978, May Average, Egypt, EGY
21.0, 1978, Jun Average, Egypt, EGY
22.7, 1978, Jul Average, Egypt, EGY
20.7, 1978, Aug Average, Egypt, EGY
20.1, 1978, Sep Average, Egypt, EGY
18.1, 1978, Oct Average, Egypt, EGY
10.0, 1978, Nov Average, Egypt, EGY
7.7, 1978, Dec Average, Egypt, EGY
6.1, 1979, Jan Average, Egypt, EGY
9.2, 1979, Feb Average, Egypt, EGY
11.7, 1979, Mar Average, Egypt, EGY
15.9, 1979, Apr Average, Egypt, EGY
18.8, 1979, May Average, Egypt, EGY
22.2, 1979, Jun Average, Egypt, EGY
22.1, 1979, Jul Average, Egypt, EGY
22.6, 1979, Aug Average, Egypt, EGY
20.1, 1979, Sep Average, Egypt, EGY
18.0, 1979, Oct Average, Egypt, EGY
13.1, 1979, Nov Average, Egypt, EGY
6.4, 1979, Dec Average, Egypt, EGY
5.8, 1980, Jan Average, Egypt, EGY
6.7, 1980, Feb Average, Egypt, EGY
10.8, 1980, Mar Average, Egypt, EGY
14.6, 1980, Apr Average, Egypt, EGY
19.0, 1980, May Average, Egypt, EGY
20.9, 1980, Jun Average, Egypt, EGY
22.6, 1980, Jul Average, Egypt, EGY
22.5, 1980, Aug Average, Egypt, EGY
19.7, 1980, Sep Average, Egypt, EGY
17.4, 1980, Oct Average, Egypt, EGY
13.1, 1980, Nov Average, Egypt, EGY
7.7, 1980, Dec Average, Egypt, EGY
4.4, 1981, Jan Average, Egypt, EGY
6.7, 1981, Feb Average, Egypt, EGY
11.1, 1981, Mar Average, Egypt, EGY
15.7, 1981, Apr Average, Egypt, EGY
18.0, 1981, May Average, Egypt, EGY
21.6, 1981, Jun Average, Egypt, EGY
22.4, 1981, Jul Average, Egypt, EGY
22.3, 1981, Aug Average, Egypt, EGY
19.8, 1981, Sep Average, Egypt, EGY
18.4, 1981, Oct Average, Egypt, EGY
10.2, 1981, Nov Average, Egypt, EGY
7.9, 1981, Dec Average, Egypt, EGY
7.1, 1982, Jan Average, Egypt, EGY
6.0, 1982, Feb Average, Egypt, EGY
8.8, 1982, Mar Average, Egypt, EGY
15.2, 1982, Apr Average, Egypt, EGY
17.0, 1982, May Average, Egypt, EGY
20.6, 1982, Jun Average, Egypt, EGY
21.3, 1982, Jul Average, Egypt, EGY
22.3, 1982, Aug Average, Egypt, EGY
20.4, 1982, Sep Average, Egypt, EGY
18.4, 1982, Oct Average, Egypt, EGY
10.1, 1982, Nov Average, Egypt, EGY
6.3, 1982, Dec Average, Egypt, EGY
4.1, 1983, Jan Average, Egypt, EGY
5.7, 1983, Feb Average, Egypt, EGY
8.1, 1983, Mar Average, Egypt, EGY
13.1, 1983, Apr Average, Egypt, EGY
18.6, 1983, May Average, Egypt, EGY
20.9, 1983, Jun Average, Egypt, EGY
22.2, 1983, Jul Average, Egypt, EGY
21.6, 1983, Aug Average, Egypt, EGY
19.9, 1983, Sep Average, Egypt, EGY
15.4, 1983, Oct Average, Egypt, EGY
12.4, 1983, Nov Average, Egypt, EGY
7.7, 1983, Dec Average, Egypt, EGY
5.8, 1984, Jan Average, Egypt, EGY
7.5, 1984, Feb Average, Egypt, EGY
10.8, 1984, Mar Average, Egypt, EGY
13.9, 1984, Apr Average, Egypt, EGY
20.0, 1984, May Average, Egypt, EGY
19.9, 1984, Jun Average, Egypt, EGY
21.3, 1984, Jul Average, Egypt, EGY
20.9, 1984, Aug Average, Egypt, EGY
20.9, 1984, Sep Average, Egypt, EGY
17.7, 1984, Oct Average, Egypt, EGY
11.5, 1984, Nov Average, Egypt, EGY
7.5, 1984, Dec Average, Egypt, EGY
8.1, 1985, Jan Average, Egypt, EGY
6.6, 1985, Feb Average, Egypt, EGY
11.0, 1985, Mar Average, Egypt, EGY
14.6, 1985, Apr Average, Egypt, EGY
19.6, 1985, May Average, Egypt, EGY
21.6, 1985, Jun Average, Egypt, EGY
21.4, 1985, Jul Average, Egypt, EGY
22.5, 1985, Aug Average, Egypt, EGY
19.9, 1985, Sep Average, Egypt, EGY
15.3, 1985, Oct Average, Egypt, EGY
12.9, 1985, Nov Average, Egypt, EGY
8.7, 1985, Dec Average, Egypt, EGY
6.5, 1986, Jan Average, Egypt, EGY
8.5, 1986, Feb Average, Egypt, EGY
11.4, 1986, Mar Average, Egypt, EGY
15.1, 1986, Apr Average, Egypt, EGY
16.2, 1986, May Average, Egypt, EGY
21.3, 1986, Jun Average, Egypt, EGY
22.3, 1986, Jul Average, Egypt, EGY
22.8, 1986, Aug Average, Egypt, EGY
21.6, 1986, Sep Average, Egypt, EGY
16.8, 1986, Oct Average, Egypt, EGY
11.3, 1986, Nov Average, Egypt, EGY
6.2, 1986, Dec Average, Egypt, EGY
6.7, 1987, Jan Average, Egypt, EGY
8.6, 1987, Feb Average, Egypt, EGY
9.7, 1987, Mar Average, Egypt, EGY
12.6, 1987, Apr Average, Egypt, EGY
18.7, 1987, May Average, Egypt, EGY
20.8, 1987, Jun Average, Egypt, EGY
22.8, 1987, Jul Average, Egypt, EGY
22.9, 1987, Aug Average, Egypt, EGY
20.7, 1987, Sep Average, Egypt, EGY
16.3, 1987, Oct Average, Egypt, EGY
11.4, 1987, Nov Average, Egypt, EGY
8.4, 1987, Dec Average, Egypt, EGY
6.6, 1988, Jan Average, Egypt, EGY
7.3, 1988, Feb Average, Egypt, EGY
10.7, 1988, Mar Average, Egypt, EGY
15.0, 1988, Apr Average, Egypt, EGY
19.7, 1988, May Average, Egypt, EGY
22.5, 1988, Jun Average, Egypt, EGY
23.7, 1988, Jul Average, Egypt, EGY
23.0, 1988, Aug Average, Egypt, EGY
21.5, 1988, Sep Average, Egypt, EGY
15.9, 1988, Oct Average, Egypt, EGY
9.7, 1988, Nov Average, Egypt, EGY
7.7, 1988, Dec Average, Egypt, EGY
4.1, 1989, Jan Average, Egypt, EGY
5.5, 1989, Feb Average, Egypt, EGY
10.1, 1989, Mar Average, Egypt, EGY
16.4, 1989, Apr Average, Egypt, EGY
18.9, 1989, May Average, Egypt, EGY
21.0, 1989, Jun Average, Egypt, EGY
22.1, 1989, Jul Average, Egypt, EGY
22.7, 1989, Aug Average, Egypt, EGY
21.0, 1989, Sep Average, Egypt, EGY
16.7, 1989, Oct Average, Egypt, EGY
11.5, 1989, Nov Average, Egypt, EGY
7.4, 1989, Dec Average, Egypt, EGY
6.6, 1990, Jan Average, Egypt, EGY
6.4, 1990, Feb Average, Egypt, EGY
9.2, 1990, Mar Average, Egypt, EGY
15.5, 1990, Apr Average, Egypt, EGY
17.7, 1990, May Average, Egypt, EGY
20.6, 1990, Jun Average, Egypt, EGY
22.3, 1990, Jul Average, Egypt, EGY
21.3, 1990, Aug Average, Egypt, EGY
20.0, 1990, Sep Average, Egypt, EGY
17.4, 1990, Oct Average, Egypt, EGY
14.0, 1990, Nov Average, Egypt, EGY
10.0, 1990, Dec Average, Egypt, EGY
6.0, 1991, Jan Average, Egypt, EGY
7.6, 1991, Feb Average, Egypt, EGY
11.4, 1991, Mar Average, Egypt, EGY
16.1, 1991, Apr Average, Egypt, EGY
19.2, 1991, May Average, Egypt, EGY
21.5, 1991, Jun Average, Egypt, EGY
21.9, 1991, Jul Average, Egypt, EGY
21.8, 1991, Aug Average, Egypt, EGY
19.7, 1991, Sep Average, Egypt, EGY
17.9, 1991, Oct Average, Egypt, EGY
12.1, 1991, Nov Average, Egypt, EGY
5.8, 1991, Dec Average, Egypt, EGY
5.2, 1992, Jan Average, Egypt, EGY
4.7, 1992, Feb Average, Egypt, EGY
9.6, 1992, Mar Average, Egypt, EGY
13.4, 1992, Apr Average, Egypt, EGY
17.7, 1992, May Average, Egypt, EGY
22.2, 1992, Jun Average, Egypt, EGY
22.1, 1992, Jul Average, Egypt, EGY
23.0, 1992, Aug Average, Egypt, EGY
19.6, 1992, Sep Average, Egypt, EGY
18.1, 1992, Oct Average, Egypt, EGY
12.3, 1992, Nov Average, Egypt, EGY
6.6, 1992, Dec Average, Egypt, EGY
5.3, 1993, Jan Average, Egypt, EGY
6.0, 1993, Feb Average, Egypt, EGY
9.0, 1993, Mar Average, Egypt, EGY
14.9, 1993, Apr Average, Egypt, EGY
18.0, 1993, May Average, Egypt, EGY
21.1, 1993, Jun Average, Egypt, EGY
22.2, 1993, Jul Average, Egypt, EGY
22.9, 1993, Aug Average, Egypt, EGY
21.4, 1993, Sep Average, Egypt, EGY
19.4, 1993, Oct Average, Egypt, EGY
13.6, 1993, Nov Average, Egypt, EGY
9.7, 1993, Dec Average, Egypt, EGY
7.8, 1994, Jan Average, Egypt, EGY
6.9, 1994, Feb Average, Egypt, EGY
9.8, 1994, Mar Average, Egypt, EGY
15.7, 1994, Apr Average, Egypt, EGY
18.8, 1994, May Average, Egypt, EGY
20.4, 1994, Jun Average, Egypt, EGY
22.4, 1994, Jul Average, Egypt, EGY
22.7, 1994, Aug Average, Egypt, EGY
22.1, 1994, Sep Average, Egypt, EGY
19.6, 1994, Oct Average, Egypt, EGY
11.5, 1994, Nov Average, Egypt, EGY
6.2, 1994, Dec Average, Egypt, EGY
5.9, 1995, Jan Average, Egypt, EGY
7.6, 1995, Feb Average, Egypt, EGY
10.8, 1995, Mar Average, Egypt, EGY
13.6, 1995, Apr Average, Egypt, EGY
17.4, 1995, May Average, Egypt, EGY
23.3, 1995, Jun Average, Egypt, EGY
23.0, 1995, Jul Average, Egypt, EGY
22.8, 1995, Aug Average, Egypt, EGY
22.2, 1995, Sep Average, Egypt, EGY
17.2, 1995, Oct Average, Egypt, EGY
10.4, 1995, Nov Average, Egypt, EGY
7.3, 1995, Dec Average, Egypt, EGY
7.1, 1996, Jan Average, Egypt, EGY
8.3, 1996, Feb Average, Egypt, EGY
10.9, 1996, Mar Average, Egypt, EGY
13.3, 1996, Apr Average, Egypt, EGY
20.3, 1996, May Average, Egypt, EGY
20.6, 1996, Jun Average, Egypt, EGY
22.3, 1996, Jul Average, Egypt, EGY
22.9, 1996, Aug Average, Egypt, EGY
22.3, 1996, Sep Average, Egypt, EGY
16.8, 1996, Oct Average, Egypt, EGY
12.5, 1996, Nov Average, Egypt, EGY
8.1, 1996, Dec Average, Egypt, EGY
7.6, 1997, Jan Average, Egypt, EGY
5.8, 1997, Feb Average, Egypt, EGY
9.1, 1997, Mar Average, Egypt, EGY
13.1, 1997, Apr Average, Egypt, EGY
19.0, 1997, May Average, Egypt, EGY
21.7, 1997, Jun Average, Egypt, EGY
23.1, 1997, Jul Average, Egypt, EGY
22.6, 1997, Aug Average, Egypt, EGY
20.1, 1997, Sep Average, Egypt, EGY
17.2, 1997, Oct Average, Egypt, EGY
12.7, 1997, Nov Average, Egypt, EGY
7.6, 1997, Dec Average, Egypt, EGY
6.7, 1998, Jan Average, Egypt, EGY
8.1, 1998, Feb Average, Egypt, EGY
8.9, 1998, Mar Average, Egypt, EGY
16.4, 1998, Apr Average, Egypt, EGY
19.9, 1998, May Average, Egypt, EGY
21.0, 1998, Jun Average, Egypt, EGY
23.3, 1998, Jul Average, Egypt, EGY
24.0, 1998, Aug Average, Egypt, EGY
22.4, 1998, Sep Average, Egypt, EGY
18.4, 1998, Oct Average, Egypt, EGY
12.9, 1998, Nov Average, Egypt, EGY
8.2, 1998, Dec Average, Egypt, EGY
7.1, 1999, Jan Average, Egypt, EGY
8.6, 1999, Feb Average, Egypt, EGY
10.8, 1999, Mar Average, Egypt, EGY
14.3, 1999, Apr Average, Egypt, EGY
19.5, 1999, May Average, Egypt, EGY
20.8, 1999, Jun Average, Egypt, EGY
22.9, 1999, Jul Average, Egypt, EGY
23.5, 1999, Aug Average, Egypt, EGY
22.0, 1999, Sep Average, Egypt, EGY
18.5, 1999, Oct Average, Egypt, EGY
13.0, 1999, Nov Average, Egypt, EGY
8.3, 1999, Dec Average, Egypt, EGY
6.1, 2000, Jan Average, Egypt, EGY
6.5, 2000, Feb Average, Egypt, EGY
9.1, 2000, Mar Average, Egypt, EGY
15.6, 2000, Apr Average, Egypt, EGY
18.6, 2000, May Average, Egypt, EGY
20.5, 2000, Jun Average, Egypt, EGY
23.6, 2000, Jul Average, Egypt, EGY
22.2, 2000, Aug Average, Egypt, EGY
20.7, 2000, Sep Average, Egypt, EGY
16.5, 2000, Oct Average, Egypt, EGY
12.5, 2000, Nov Average, Egypt, EGY
8.3, 2000, Dec Average, Egypt, EGY
7.0, 2001, Jan Average, Egypt, EGY
7.5, 2001, Feb Average, Egypt, EGY
13.1, 2001, Mar Average, Egypt, EGY
15.4, 2001, Apr Average, Egypt, EGY
19.2, 2001, May Average, Egypt, EGY
20.6, 2001, Jun Average, Egypt, EGY
22.9, 2001, Jul Average, Egypt, EGY
23.8, 2001, Aug Average, Egypt, EGY
22.1, 2001, Sep Average, Egypt, EGY
17.4, 2001, Oct Average, Egypt, EGY
12.1, 2001, Nov Average, Egypt, EGY
7.7, 2001, Dec Average, Egypt, EGY
5.6, 2002, Jan Average, Egypt, EGY
9.1, 2002, Feb Average, Egypt, EGY
12.0, 2002, Mar Average, Egypt, EGY
14.8, 2002, Apr Average, Egypt, EGY
18.7, 2002, May Average, Egypt, EGY
21.0, 2002, Jun Average, Egypt, EGY
24.0, 2002, Jul Average, Egypt, EGY
23.9, 2002, Aug Average, Egypt, EGY
22.5, 2002, Sep Average, Egypt, EGY
18.2, 2002, Oct Average, Egypt, EGY
13.2, 2002, Nov Average, Egypt, EGY
