Rainfall - (MM), Year, Statistics, Country, ISO3
57.6, 1951, Nov Average, Turkey, TUR
68.2, 1951, Dec Average, Turkey, TUR
64.9, 1952, Jan Average, Turkey, TUR
92.8, 1952, Feb Average, Turkey, TUR
67.3, 1952, Mar Average, Turkey, TUR
34.2, 1952, Apr Average, Turkey, TUR
63.0, 1952, May Average, Turkey, TUR
37.7, 1952, Jun Average, Turkey, TUR
12.3, 1952, Jul Average, Turkey, TUR
7.4, 1952, Aug Average, Turkey, TUR
11.2, 1952, Sep Average, Turkey, TUR
29.6, 1952, Oct Average, Turkey, TUR
77.5, 1952, Nov Average, Turkey, TUR
73.6, 1952, Dec Average, Turkey, TUR
101.4, 1953, Jan Average, Turkey, TUR
97.8, 1953, Feb Average, Turkey, TUR
75.6, 1953, Mar Average, Turkey, TUR
54.2, 1953, Apr Average, Turkey, TUR
62.1, 1953, May Average, Turkey, TUR
42.9, 1953, Jun Average, Turkey, TUR
8.0, 1953, Jul Average, Turkey, TUR
6.0, 1953, Aug Average, Turkey, TUR
18.1, 1953, Sep Average, Turkey, TUR
42.7, 1953, Oct Average, Turkey, TUR
65.1, 1953, Nov Average, Turkey, TUR
48.1, 1953, Dec Average, Turkey, TUR
101.8, 1954, Jan Average, Turkey, TUR
74.6, 1954, Feb Average, Turkey, TUR
62.3, 1954, Mar Average, Turkey, TUR
72.3, 1954, Apr Average, Turkey, TUR
48.2, 1954, May Average, Turkey, TUR
29.1, 1954, Jun Average, Turkey, TUR
11.2, 1954, Jul Average, Turkey, TUR
13.0, 1954, Aug Average, Turkey, TUR
12.5, 1954, Sep Average, Turkey, TUR
26.6, 1954, Oct Average, Turkey, TUR
55.4, 1954, Nov Average, Turkey, TUR
99.4, 1954, Dec Average, Turkey, TUR
46.6, 1955, Jan Average, Turkey, TUR
45.0, 1955, Feb Average, Turkey, TUR
52.2, 1955, Mar Average, Turkey, TUR
66.3, 1955, Apr Average, Turkey, TUR
38.7, 1955, May Average, Turkey, TUR
11.3, 1955, Jun Average, Turkey, TUR
22.1, 1955, Jul Average, Turkey, TUR
15.3, 1955, Aug Average, Turkey, TUR
20.6, 1955, Sep Average, Turkey, TUR
35.4, 1955, Oct Average, Turkey, TUR
93.1, 1955, Nov Average, Turkey, TUR
75.3, 1955, Dec Average, Turkey, TUR
61.1, 1956, Jan Average, Turkey, TUR
110.1, 1956, Feb Average, Turkey, TUR
60.7, 1956, Mar Average, Turkey, TUR
29.5, 1956, Apr Average, Turkey, TUR
52.0, 1956, May Average, Turkey, TUR
20.6, 1956, Jun Average, Turkey, TUR
7.2, 1956, Jul Average, Turkey, TUR
8.2, 1956, Aug Average, Turkey, TUR
12.8, 1956, Sep Average, Turkey, TUR
20.0, 1956, Oct Average, Turkey, TUR
45.1, 1956, Nov Average, Turkey, TUR
70.3, 1956, Dec Average, Turkey, TUR
44.8, 1957, Jan Average, Turkey, TUR
46.1, 1957, Feb Average, Turkey, TUR
56.6, 1957, Mar Average, Turkey, TUR
47.4, 1957, Apr Average, Turkey, TUR
95.6, 1957, May Average, Turkey, TUR
38.9, 1957, Jun Average, Turkey, TUR
11.4, 1957, Jul Average, Turkey, TUR
6.4, 1957, Aug Average, Turkey, TUR
27.1, 1957, Sep Average, Turkey, TUR
23.8, 1957, Oct Average, Turkey, TUR
52.5, 1957, Nov Average, Turkey, TUR
67.2, 1957, Dec Average, Turkey, TUR
96.2, 1958, Jan Average, Turkey, TUR
30.9, 1958, Feb Average, Turkey, TUR
87.6, 1958, Mar Average, Turkey, TUR
55.9, 1958, Apr Average, Turkey, TUR
39.5, 1958, May Average, Turkey, TUR
49.2, 1958, Jun Average, Turkey, TUR
13.6, 1958, Jul Average, Turkey, TUR
6.5, 1958, Aug Average, Turkey, TUR
25.4, 1958, Sep Average, Turkey, TUR
30.5, 1958, Oct Average, Turkey, TUR
29.9, 1958, Nov Average, Turkey, TUR
71.5, 1958, Dec Average, Turkey, TUR
104.0, 1959, Jan Average, Turkey, TUR
41.3, 1959, Feb Average, Turkey, TUR
38.2, 1959, Mar Average, Turkey, TUR
38.9, 1959, Apr Average, Turkey, TUR
65.2, 1959, May Average, Turkey, TUR
44.8, 1959, Jun Average, Turkey, TUR
22.9, 1959, Jul Average, Turkey, TUR
16.2, 1959, Aug Average, Turkey, TUR
19.5, 1959, Sep Average, Turkey, TUR
41.5, 1959, Oct Average, Turkey, TUR
49.7, 1959, Nov Average, Turkey, TUR
59.2, 1959, Dec Average, Turkey, TUR
86.8, 1960, Jan Average, Turkey, TUR
55.2, 1960, Feb Average, Turkey, TUR
69.8, 1960, Mar Average, Turkey, TUR
80.8, 1960, Apr Average, Turkey, TUR
46.8, 1960, May Average, Turkey, TUR
46.5, 1960, Jun Average, Turkey, TUR
13.8, 1960, Jul Average, Turkey, TUR
11.3, 1960, Aug Average, Turkey, TUR
12.0, 1960, Sep Average, Turkey, TUR
17.9, 1960, Oct Average, Turkey, TUR
55.2, 1960, Nov Average, Turkey, TUR
71.4, 1960, Dec Average, Turkey, TUR
70.8, 1961, Jan Average, Turkey, TUR
72.2, 1961, Feb Average, Turkey, TUR
49.3, 1961, Mar Average, Turkey, TUR
39.7, 1961, Apr Average, Turkey, TUR
46.7, 1961, May Average, Turkey, TUR
46.1, 1961, Jun Average, Turkey, TUR
10.5, 1961, Jul Average, Turkey, TUR
5.5, 1961, Aug Average, Turkey, TUR
20.0, 1961, Sep Average, Turkey, TUR
27.3, 1961, Oct Average, Turkey, TUR
47.7, 1961, Nov Average, Turkey, TUR
93.4, 1961, Dec Average, Turkey, TUR
45.5, 1962, Jan Average, Turkey, TUR
90.0, 1962, Feb Average, Turkey, TUR
51.3, 1962, Mar Average, Turkey, TUR
57.4, 1962, Apr Average, Turkey, TUR
39.5, 1962, May Average, Turkey, TUR
14.8, 1962, Jun Average, Turkey, TUR
13.4, 1962, Jul Average, Turkey, TUR
6.4, 1962, Aug Average, Turkey, TUR
20.9, 1962, Sep Average, Turkey, TUR
46.3, 1962, Oct Average, Turkey, TUR
34.4, 1962, Nov Average, Turkey, TUR
141.0, 1962, Dec Average, Turkey, TUR
114.4, 1963, Jan Average, Turkey, TUR
83.4, 1963, Feb Average, Turkey, TUR
66.6, 1963, Mar Average, Turkey, TUR
93.0, 1963, Apr Average, Turkey, TUR
103.1, 1963, May Average, Turkey, TUR
39.8, 1963, Jun Average, Turkey, TUR
25.5, 1963, Jul Average, Turkey, TUR
9.3, 1963, Aug Average, Turkey, TUR
24.8, 1963, Sep Average, Turkey, TUR
54.0, 1963, Oct Average, Turkey, TUR
32.0, 1963, Nov Average, Turkey, TUR
64.6, 1963, Dec Average, Turkey, TUR
23.4, 1964, Jan Average, Turkey, TUR
78.5, 1964, Feb Average, Turkey, TUR
88.0, 1964, Mar Average, Turkey, TUR
28.8, 1964, Apr Average, Turkey, TUR
52.3, 1964, May Average, Turkey, TUR
49.5, 1964, Jun Average, Turkey, TUR
8.4, 1964, Jul Average, Turkey, TUR
9.3, 1964, Aug Average, Turkey, TUR
27.3, 1964, Sep Average, Turkey, TUR
7.5, 1964, Oct Average, Turkey, TUR
66.9, 1964, Nov Average, Turkey, TUR
77.7, 1964, Dec Average, Turkey, TUR
51.0, 1965, Jan Average, Turkey, TUR
106.0, 1965, Feb Average, Turkey, TUR
62.2, 1965, Mar Average, Turkey, TUR
82.4, 1965, Apr Average, Turkey, TUR
51.6, 1965, May Average, Turkey, TUR
25.6, 1965, Jun Average, Turkey, TUR
14.9, 1965, Jul Average, Turkey, TUR
9.1, 1965, Aug Average, Turkey, TUR
6.9, 1965, Sep Average, Turkey, TUR
55.8, 1965, Oct Average, Turkey, TUR
63.2, 1965, Nov Average, Turkey, TUR
93.6, 1965, Dec Average, Turkey, TUR
133.3, 1966, Jan Average, Turkey, TUR
26.8, 1966, Feb Average, Turkey, TUR
69.9, 1966, Mar Average, Turkey, TUR
61.5, 1966, Apr Average, Turkey, TUR
48.5, 1966, May Average, Turkey, TUR
19.5, 1966, Jun Average, Turkey, TUR
14.1, 1966, Jul Average, Turkey, TUR
15.9, 1966, Aug Average, Turkey, TUR
26.9, 1966, Sep Average, Turkey, TUR
16.5, 1966, Oct Average, Turkey, TUR
45.0, 1966, Nov Average, Turkey, TUR
117.8, 1966, Dec Average, Turkey, TUR
81.2, 1967, Jan Average, Turkey, TUR
56.1, 1967, Feb Average, Turkey, TUR
71.1, 1967, Mar Average, Turkey, TUR
77.6, 1967, Apr Average, Turkey, TUR
73.2, 1967, May Average, Turkey, TUR
30.6, 1967, Jun Average, Turkey, TUR
15.7, 1967, Jul Average, Turkey, TUR
10.2, 1967, Aug Average, Turkey, TUR
22.7, 1967, Sep Average, Turkey, TUR
50.3, 1967, Oct Average, Turkey, TUR
76.5, 1967, Nov Average, Turkey, TUR
90.0, 1967, Dec Average, Turkey, TUR
133.0, 1968, Jan Average, Turkey, TUR
48.8, 1968, Feb Average, Turkey, TUR
75.3, 1968, Mar Average, Turkey, TUR
40.2, 1968, Apr Average, Turkey, TUR
57.8, 1968, May Average, Turkey, TUR
37.4, 1968, Jun Average, Turkey, TUR
5.6, 1968, Jul Average, Turkey, TUR
24.8, 1968, Aug Average, Turkey, TUR
40.9, 1968, Sep Average, Turkey, TUR
44.6, 1968, Oct Average, Turkey, TUR
77.7, 1968, Nov Average, Turkey, TUR
112.2, 1968, Dec Average, Turkey, TUR
107.5, 1969, Jan Average, Turkey, TUR
75.1, 1969, Feb Average, Turkey, TUR
81.3, 1969, Mar Average, Turkey, TUR
78.1, 1969, Apr Average, Turkey, TUR
52.8, 1969, May Average, Turkey, TUR
33.8, 1969, Jun Average, Turkey, TUR
9.9, 1969, Jul Average, Turkey, TUR
5.0, 1969, Aug Average, Turkey, TUR
12.9, 1969, Sep Average, Turkey, TUR
37.1, 1969, Oct Average, Turkey, TUR
37.5, 1969, Nov Average, Turkey, TUR
109.7, 1969, Dec Average, Turkey, TUR
58.6, 1970, Jan Average, Turkey, TUR
84.6, 1970, Feb Average, Turkey, TUR
58.1, 1970, Mar Average, Turkey, TUR
28.7, 1970, Apr Average, Turkey, TUR
40.1, 1970, May Average, Turkey, TUR
20.3, 1970, Jun Average, Turkey, TUR
14.1, 1970, Jul Average, Turkey, TUR
12.6, 1970, Aug Average, Turkey, TUR
15.9, 1970, Sep Average, Turkey, TUR
50.9, 1970, Oct Average, Turkey, TUR
51.6, 1970, Nov Average, Turkey, TUR
68.0, 1970, Dec Average, Turkey, TUR
31.4, 1971, Jan Average, Turkey, TUR
63.6, 1971, Feb Average, Turkey, TUR
78.9, 1971, Mar Average, Turkey, TUR
79.0, 1971, Apr Average, Turkey, TUR
54.6, 1971, May Average, Turkey, TUR
33.5, 1971, Jun Average, Turkey, TUR
12.1, 1971, Jul Average, Turkey, TUR
22.7, 1971, Aug Average, Turkey, TUR
13.4, 1971, Sep Average, Turkey, TUR
40.2, 1971, Oct Average, Turkey, TUR
59.0, 1971, Nov Average, Turkey, TUR
83.3, 1971, Dec Average, Turkey, TUR
36.1, 1972, Jan Average, Turkey, TUR
44.3, 1972, Feb Average, Turkey, TUR
36.4, 1972, Mar Average, Turkey, TUR
74.1, 1972, Apr Average, Turkey, TUR
79.4, 1972, May Average, Turkey, TUR
66.5, 1972, Jun Average, Turkey, TUR
24.9, 1972, Jul Average, Turkey, TUR
22.5, 1972, Aug Average, Turkey, TUR
27.7, 1972, Sep Average, Turkey, TUR
62.9, 1972, Oct Average, Turkey, TUR
40.9, 1972, Nov Average, Turkey, TUR
12.2, 1972, Dec Average, Turkey, TUR
43.0, 1973, Jan Average, Turkey, TUR
57.6, 1973, Feb Average, Turkey, TUR
49.9, 1973, Mar Average, Turkey, TUR
65.2, 1973, Apr Average, Turkey, TUR
34.8, 1973, May Average, Turkey, TUR
35.8, 1973, Jun Average, Turkey, TUR
12.5, 1973, Jul Average, Turkey, TUR
5.7, 1973, Aug Average, Turkey, TUR
6.9, 1973, Sep Average, Turkey, TUR
35.0, 1973, Oct Average, Turkey, TUR
55.0, 1973, Nov Average, Turkey, TUR
56.3, 1973, Dec Average, Turkey, TUR
49.6, 1974, Jan Average, Turkey, TUR
44.7, 1974, Feb Average, Turkey, TUR
71.3, 1974, Mar Average, Turkey, TUR
65.4, 1974, Apr Average, Turkey, TUR
50.5, 1974, May Average, Turkey, TUR
18.3, 1974, Jun Average, Turkey, TUR
8.4, 1974, Jul Average, Turkey, TUR
24.3, 1974, Aug Average, Turkey, TUR
25.6, 1974, Sep Average, Turkey, TUR
21.2, 1974, Oct Average, Turkey, TUR
48.2, 1974, Nov Average, Turkey, TUR
86.4, 1974, Dec Average, Turkey, TUR
63.2, 1975, Jan Average, Turkey, TUR
73.6, 1975, Feb Average, Turkey, TUR
45.5, 1975, Mar Average, Turkey, TUR
77.8, 1975, Apr Average, Turkey, TUR
77.6, 1975, May Average, Turkey, TUR
44.4, 1975, Jun Average, Turkey, TUR
8.5, 1975, Jul Average, Turkey, TUR
15.3, 1975, Aug Average, Turkey, TUR
12.6, 1975, Sep Average, Turkey, TUR
30.2, 1975, Oct Average, Turkey, TUR
61.4, 1975, Nov Average, Turkey, TUR
73.9, 1975, Dec Average, Turkey, TUR
89.0, 1976, Jan Average, Turkey, TUR
53.4, 1976, Feb Average, Turkey, TUR
39.8, 1976, Mar Average, Turkey, TUR
84.8, 1976, Apr Average, Turkey, TUR
76.1, 1976, May Average, Turkey, TUR
34.1, 1976, Jun Average, Turkey, TUR
21.0, 1976, Jul Average, Turkey, TUR
15.1, 1976, Aug Average, Turkey, TUR
17.1, 1976, Sep Average, Turkey, TUR
79.1, 1976, Oct Average, Turkey, TUR
40.9, 1976, Nov Average, Turkey, TUR
77.9, 1976, Dec Average, Turkey, TUR
48.8, 1977, Jan Average, Turkey, TUR
36.5, 1977, Feb Average, Turkey, TUR
69.0, 1977, Mar Average, Turkey, TUR
79.9, 1977, Apr Average, Turkey, TUR
46.7, 1977, May Average, Turkey, TUR
31.7, 1977, Jun Average, Turkey, TUR
13.2, 1977, Jul Average, Turkey, TUR
7.4, 1977, Aug Average, Turkey, TUR
25.9, 1977, Sep Average, Turkey, TUR
36.0, 1977, Oct Average, Turkey, TUR
28.1, 1977, Nov Average, Turkey, TUR
85.8, 1977, Dec Average, Turkey, TUR
107.6, 1978, Jan Average, Turkey, TUR
87.9, 1978, Feb Average, Turkey, TUR
71.2, 1978, Mar Average, Turkey, TUR
75.6, 1978, Apr Average, Turkey, TUR
31.1, 1978, May Average, Turkey, TUR
25.8, 1978, Jun Average, Turkey, TUR
4.9, 1978, Jul Average, Turkey, TUR
6.9, 1978, Aug Average, Turkey, TUR
35.4, 1978, Sep Average, Turkey, TUR
59.7, 1978, Oct Average, Turkey, TUR
15.6, 1978, Nov Average, Turkey, TUR
79.6, 1978, Dec Average, Turkey, TUR
102.0, 1979, Jan Average, Turkey, TUR
52.6, 1979, Feb Average, Turkey, TUR
37.4, 1979, Mar Average, Turkey, TUR
49.4, 1979, Apr Average, Turkey, TUR
59.3, 1979, May Average, Turkey, TUR
45.2, 1979, Jun Average, Turkey, TUR
23.6, 1979, Jul Average, Turkey, TUR
12.0, 1979, Aug Average, Turkey, TUR
10.3, 1979, Sep Average, Turkey, TUR
65.6, 1979, Oct Average, Turkey, TUR
87.4, 1979, Nov Average, Turkey, TUR
72.1, 1979, Dec Average, Turkey, TUR
88.5, 1980, Jan Average, Turkey, TUR
45.9, 1980, Feb Average, Turkey, TUR
88.4, 1980, Mar Average, Turkey, TUR
69.3, 1980, Apr Average, Turkey, TUR
64.4, 1980, May Average, Turkey, TUR
21.2, 1980, Jun Average, Turkey, TUR
5.9, 1980, Jul Average, Turkey, TUR
10.2, 1980, Aug Average, Turkey, TUR
14.8, 1980, Sep Average, Turkey, TUR
24.3, 1980, Oct Average, Turkey, TUR
69.6, 1980, Nov Average, Turkey, TUR
82.0, 1980, Dec Average, Turkey, TUR
120.5, 1981, Jan Average, Turkey, TUR
65.0, 1981, Feb Average, Turkey, TUR
68.0, 1981, Mar Average, Turkey, TUR
39.2, 1981, Apr Average, Turkey, TUR
69.8, 1981, May Average, Turkey, TUR
37.7, 1981, Jun Average, Turkey, TUR
19.1, 1981, Jul Average, Turkey, TUR
10.6, 1981, Aug Average, Turkey, TUR
13.1, 1981, Sep Average, Turkey, TUR
31.1, 1981, Oct Average, Turkey, TUR
75.5, 1981, Nov Average, Turkey, TUR
111.1, 1981, Dec Average, Turkey, TUR
58.3, 1982, Jan Average, Turkey, TUR
38.1, 1982, Feb Average, Turkey, TUR
57.5, 1982, Mar Average, Turkey, TUR
85.6, 1982, Apr Average, Turkey, TUR
60.7, 1982, May Average, Turkey, TUR
33.9, 1982, Jun Average, Turkey, TUR
25.9, 1982, Jul Average, Turkey, TUR
16.7, 1982, Aug Average, Turkey, TUR
9.5, 1982, Sep Average, Turkey, TUR
38.1, 1982, Oct Average, Turkey, TUR
29.7, 1982, Nov Average, Turkey, TUR
48.6, 1982, Dec Average, Turkey, TUR
60.0, 1983, Jan Average, Turkey, TUR
67.9, 1983, Feb Average, Turkey, TUR
45.5, 1983, Mar Average, Turkey, TUR
48.5, 1983, Apr Average, Turkey, TUR
68.9, 1983, May Average, Turkey, TUR
42.3, 1983, Jun Average, Turkey, TUR
29.1, 1983, Jul Average, Turkey, TUR
14.4, 1983, Aug Average, Turkey, TUR
14.6, 1983, Sep Average, Turkey, TUR
44.5, 1983, Oct Average, Turkey, TUR
106.8, 1983, Nov Average, Turkey, TUR
55.5, 1983, Dec Average, Turkey, TUR
64.6, 1984, Jan Average, Turkey, TUR
45.2, 1984, Feb Average, Turkey, TUR
72.6, 1984, Mar Average, Turkey, TUR
90.4, 1984, Apr Average, Turkey, TUR
40.7, 1984, May Average, Turkey, TUR
19.0, 1984, Jun Average, Turkey, TUR
21.2, 1984, Jul Average, Turkey, TUR
17.3, 1984, Aug Average, Turkey, TUR
2.1, 1984, Sep Average, Turkey, TUR
15.8, 1984, Oct Average, Turkey, TUR
63.6, 1984, Nov Average, Turkey, TUR
34.6, 1984, Dec Average, Turkey, TUR
82.3, 1985, Jan Average, Turkey, TUR
85.9, 1985, Feb Average, Turkey, TUR
47.0, 1985, Mar Average, Turkey, TUR
51.0, 1985, Apr Average, Turkey, TUR
44.1, 1985, May Average, Turkey, TUR
23.1, 1985, Jun Average, Turkey, TUR
8.6, 1985, Jul Average, Turkey, TUR
6.6, 1985, Aug Average, Turkey, TUR
6.9, 1985, Sep Average, Turkey, TUR
67.3, 1985, Oct Average, Turkey, TUR
62.1, 1985, Nov Average, Turkey, TUR
56.5, 1985, Dec Average, Turkey, TUR
79.2, 1986, Jan Average, Turkey, TUR
75.1, 1986, Feb Average, Turkey, TUR
19.7, 1986, Mar Average, Turkey, TUR
34.4, 1986, Apr Average, Turkey, TUR
72.2, 1986, May Average, Turkey, TUR
44.3, 1986, Jun Average, Turkey, TUR
6.9, 1986, Jul Average, Turkey, TUR
6.4, 1986, Aug Average, Turkey, TUR
19.5, 1986, Sep Average, Turkey, TUR
37.8, 1986, Oct Average, Turkey, TUR
56.7, 1986, Nov Average, Turkey, TUR
77.1, 1986, Dec Average, Turkey, TUR
103.0, 1987, Jan Average, Turkey, TUR
52.5, 1987, Feb Average, Turkey, TUR
87.0, 1987, Mar Average, Turkey, TUR
56.7, 1987, Apr Average, Turkey, TUR
33.6, 1987, May Average, Turkey, TUR
34.2, 1987, Jun Average, Turkey, TUR
22.1, 1987, Jul Average, Turkey, TUR
15.8, 1987, Aug Average, Turkey, TUR
3.4, 1987, Sep Average, Turkey, TUR
54.3, 1987, Oct Average, Turkey, TUR
69.7, 1987, Nov Average, Turkey, TUR
117.8, 1987, Dec Average, Turkey, TUR
46.5, 1988, Jan Average, Turkey, TUR
71.0, 1988, Feb Average, Turkey, TUR
100.1, 1988, Mar Average, Turkey, TUR
67.8, 1988, Apr Average, Turkey, TUR
59.9, 1988, May Average, Turkey, TUR
53.3, 1988, Jun Average, Turkey, TUR
21.9, 1988, Jul Average, Turkey, TUR
13.8, 1988, Aug Average, Turkey, TUR
11.8, 1988, Sep Average, Turkey, TUR
78.2, 1988, Oct Average, Turkey, TUR
93.6, 1988, Nov Average, Turkey, TUR
67.4, 1988, Dec Average, Turkey, TUR
21.5, 1989, Jan Average, Turkey, TUR
14.6, 1989, Feb Average, Turkey, TUR
43.1, 1989, Mar Average, Turkey, TUR
18.9, 1989, Apr Average, Turkey, TUR
41.1, 1989, May Average, Turkey, TUR
27.3, 1989, Jun Average, Turkey, TUR
10.3, 1989, Jul Average, Turkey, TUR
8.7, 1989, Aug Average, Turkey, TUR
14.9, 1989, Sep Average, Turkey, TUR
71.5, 1989, Oct Average, Turkey, TUR
106.0, 1989, Nov Average, Turkey, TUR
63.0, 1989, Dec Average, Turkey, TUR
33.0, 1990, Jan Average, Turkey, TUR
51.0, 1990, Feb Average, Turkey, TUR
23.1, 1990, Mar Average, Turkey, TUR
70.9, 1990, Apr Average, Turkey, TUR
52.2, 1990, May Average, Turkey, TUR
31.5, 1990, Jun Average, Turkey, TUR
13.0, 1990, Jul Average, Turkey, TUR
9.3, 1990, Aug Average, Turkey, TUR
24.5, 1990, Sep Average, Turkey, TUR
34.1, 1990, Oct Average, Turkey, TUR
45.6, 1990, Nov Average, Turkey, TUR
77.9, 1990, Dec Average, Turkey, TUR
47.4, 1991, Jan Average, Turkey, TUR
56.3, 1991, Feb Average, Turkey, TUR
61.8, 1991, Mar Average, Turkey, TUR
68.3, 1991, Apr Average, Turkey, TUR
85.2, 1991, May Average, Turkey, TUR
28.2, 1991, Jun Average, Turkey, TUR
15.6, 1991, Jul Average, Turkey, TUR
7.8, 1991, Aug Average, Turkey, TUR
20.1, 1991, Sep Average, Turkey, TUR
47.0, 1991, Oct Average, Turkey, TUR
51.0, 1991, Nov Average, Turkey, TUR
109.1, 1991, Dec Average, Turkey, TUR
31.2, 1992, Jan Average, Turkey, TUR
60.4, 1992, Feb Average, Turkey, TUR
43.2, 1992, Mar Average, Turkey, TUR
39.7, 1992, Apr Average, Turkey, TUR
61.8, 1992, May Average, Turkey, TUR
62.0, 1992, Jun Average, Turkey, TUR
23.8, 1992, Jul Average, Turkey, TUR
8.4, 1992, Aug Average, Turkey, TUR
16.7, 1992, Sep Average, Turkey, TUR
28.0, 1992, Oct Average, Turkey, TUR
88.1, 1992, Nov Average, Turkey, TUR
76.6, 1992, Dec Average, Turkey, TUR
52.2, 1993, Jan Average, Turkey, TUR
58.2, 1993, Feb Average, Turkey, TUR
43.7, 1993, Mar Average, Turkey, TUR
55.7, 1993, Apr Average, Turkey, TUR
98.2, 1993, May Average, Turkey, TUR
32.9, 1993, Jun Average, Turkey, TUR
5.9, 1993, Jul Average, Turkey, TUR
11.6, 1993, Aug Average, Turkey, TUR
8.2, 1993, Sep Average, Turkey, TUR
16.2, 1993, Oct Average, Turkey, TUR
77.6, 1993, Nov Average, Turkey, TUR
41.2, 1993, Dec Average, Turkey, TUR
77.0, 1994, Jan Average, Turkey, TUR
61.9, 1994, Feb Average, Turkey, TUR
43.8, 1994, Mar Average, Turkey, TUR
47.7, 1994, Apr Average, Turkey, TUR
47.8, 1994, May Average, Turkey, TUR
22.5, 1994, Jun Average, Turkey, TUR
15.8, 1994, Jul Average, Turkey, TUR
13.0, 1994, Aug Average, Turkey, TUR
8.5, 1994, Sep Average, Turkey, TUR
61.1, 1994, Oct Average, Turkey, TUR
96.1, 1994, Nov Average, Turkey, TUR
90.9, 1994, Dec Average, Turkey, TUR
70.8, 1995, Jan Average, Turkey, TUR
30.0, 1995, Feb Average, Turkey, TUR
82.2, 1995, Mar Average, Turkey, TUR
74.4, 1995, Apr Average, Turkey, TUR
41.9, 1995, May Average, Turkey, TUR
38.4, 1995, Jun Average, Turkey, TUR
30.4, 1995, Jul Average, Turkey, TUR
11.6, 1995, Aug Average, Turkey, TUR
23.9, 1995, Sep Average, Turkey, TUR
36.6, 1995, Oct Average, Turkey, TUR
87.5, 1995, Nov Average, Turkey, TUR
35.1, 1995, Dec Average, Turkey, TUR
64.8, 1996, Jan Average, Turkey, TUR
68.6, 1996, Feb Average, Turkey, TUR
93.2, 1996, Mar Average, Turkey, TUR
67.0, 1996, Apr Average, Turkey, TUR
41.8, 1996, May Average, Turkey, TUR
14.4, 1996, Jun Average, Turkey, TUR
8.5, 1996, Jul Average, Turkey, TUR
19.4, 1996, Aug Average, Turkey, TUR
41.4, 1996, Sep Average, Turkey, TUR
58.2, 1996, Oct Average, Turkey, TUR
23.9, 1996, Nov Average, Turkey, TUR
108.7, 1996, Dec Average, Turkey, TUR
42.4, 1997, Jan Average, Turkey, TUR
45.6, 1997, Feb Average, Turkey, TUR
65.0, 1997, Mar Average, Turkey, TUR
78.8, 1997, Apr Average, Turkey, TUR
38.5, 1997, May Average, Turkey, TUR
38.1, 1997, Jun Average, Turkey, TUR
15.2, 1997, Jul Average, Turkey, TUR
26.0, 1997, Aug Average, Turkey, TUR
26.0, 1997, Sep Average, Turkey, TUR
83.9, 1997, Oct Average, Turkey, TUR
43.9, 1997, Nov Average, Turkey, TUR
99.9, 1997, Dec Average, Turkey, TUR
64.9, 1998, Jan Average, Turkey, TUR
55.6, 1998, Feb Average, Turkey, TUR
90.4, 1998, Mar Average, Turkey, TUR
59.3, 1998, Apr Average, Turkey, TUR
91.4, 1998, May Average, Turkey, TUR
28.0, 1998, Jun Average, Turkey, TUR
14.3, 1998, Jul Average, Turkey, TUR
4.3, 1998, Aug Average, Turkey, TUR
18.0, 1998, Sep Average, Turkey, TUR
41.1, 1998, Oct Average, Turkey, TUR
61.3, 1998, Nov Average, Turkey, TUR
100.6, 1998, Dec Average, Turkey, TUR
45.4, 1999, Jan Average, Turkey, TUR
76.1, 1999, Feb Average, Turkey, TUR
70.0, 1999, Mar Average, Turkey, TUR
54.3, 1999, Apr Average, Turkey, TUR
32.2, 1999, May Average, Turkey, TUR
42.5, 1999, Jun Average, Turkey, TUR
19.3, 1999, Jul Average, Turkey, TUR
24.4, 1999, Aug Average, Turkey, TUR
23.5, 1999, Sep Average, Turkey, TUR
39.1, 1999, Oct Average, Turkey, TUR
32.5, 1999, Nov Average, Turkey, TUR
39.5, 1999, Dec Average, Turkey, TUR
84.2, 2000, Jan Average, Turkey, TUR
62.0, 2000, Feb Average, Turkey, TUR
58.2, 2000, Mar Average, Turkey, TUR
68.0, 2000, Apr Average, Turkey, TUR
46.4, 2000, May Average, Turkey, TUR
31.9, 2000, Jun Average, Turkey, TUR
8.9, 2000, Jul Average, Turkey, TUR
18.6, 2000, Aug Average, Turkey, TUR
23.2, 2000, Sep Average, Turkey, TUR
44.8, 2000, Oct Average, Turkey, TUR
31.0, 2000, Nov Average, Turkey, TUR
62.4, 2000, Dec Average, Turkey, TUR
26.0, 2001, Jan Average, Turkey, TUR
59.3, 2001, Feb Average, Turkey, TUR
49.2, 2001, Mar Average, Turkey, TUR
67.1, 2001, Apr Average, Turkey, TUR
79.4, 2001, May Average, Turkey, TUR
11.8, 2001, Jun Average, Turkey, TUR
12.5, 2001, Jul Average, Turkey, TUR
15.3, 2001, Aug Average, Turkey, TUR
13.8, 2001, Sep Average, Turkey, TUR
25.9, 2001, Oct Average, Turkey, TUR
87.7, 2001, Nov Average, Turkey, TUR
138.3, 2001, Dec Average, Turkey, TUR
64.1, 2002, Jan Average, Turkey, TUR
29.6, 2002, Feb Average, Turkey, TUR
55.5, 2002, Mar Average, Turkey, TUR
96.9, 2002, Apr Average, Turkey, TUR
39.1, 2002, May Average, Turkey, TUR
27.9, 2002, Jun Average, Turkey, TUR
32.0, 2002, Jul Average, Turkey, TUR
25.3, 2002, Aug Average, Turkey, TUR
37.1, 2002, Sep Average, Turkey, TUR
44.5, 2002, Oct Average, Turkey, TUR
